File Start timestamp: 
2024-1-23,0:0:20
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,-65.1,0.19,13,17,17,422,74.6,19.7,854.5,25.60,12.27,-25.9109218,28.2102893,48.86,00,2024-1-23,00:00:21
1526,-60.8,0.24,13,17,17,422,74.6,19.7,854.5,24.20,12.27,-25.9109188,28.2102857,48.86,00,2024-1-23,00:00:37
1526,-65.1,0.25,13,17,18,422,74.6,19.7,854.5,24.10,12.30,-25.9109161,28.2102837,48.86,00,2024-1-23,00:00:52
1526,-60.8,0.21,13,17,18,421,74.6,19.6,854.5,24.20,12.24,-25.9109156,28.2102818,48.86,00,2024-1-23,00:01:07
1526,-65.1,0.17,13,17,18,421,74.6,19.6,854.5,27.10,12.28,-25.9109145,28.2102772,48.86,00,2024-1-23,00:01:21
1526,-60.8,0.22,14,17,17,421,74.6,19.7,854.5,24.00,12.24,-25.9109122,28.2102752,48.86,00,2024-1-23,00:01:36
1526,-60.8,0.17,13,17,17,421,74.6,19.6,854.5,23.60,12.30,-25.9109121,28.2102758,48.86,00,2024-1-23,00:01:51
1526,-65.1,0.15,13,17,17,420,74.7,19.6,854.5,22.00,12.25,-25.9109112,28.2102742,48.86,00,2024-1-23,00:02:06
1526,-65.1,0.23,13,18,18,420,74.6,19.6,854.5,25.10,12.28,-25.9109128,28.2102737,48.86,00,2024-1-23,00:02:21
1526,-65.1,0.19,13,18,18,420,74.5,19.7,854.5,24.30,12.24,-25.9109123,28.2102749,48.86,00,2024-1-23,00:02:36
1526,-60.8,0.19,12,17,17,421,74.5,19.6,854.5,24.30,12.31,-25.9109135,28.2102765,48.86,00,2024-1-23,00:02:51
1526,-65.1,0.20,12,17,17,422,74.5,19.6,854.5,24.00,12.24,-25.9109212,28.2102753,48.86,00,2024-1-23,00:03:06
1526,-65.1,0.19,10,13,13,421,74.5,19.6,854.5,24.50,12.31,-25.9109271,28.2102729,48.86,00,2024-1-23,00:03:21
1526,-60.8,0.22,10,13,13,423,74.5,19.6,854.5,25.10,12.24,-25.9109290,28.2102755,48.86,00,2024-1-23,00:03:36
1526,-65.1,0.29,10,13,13,424,74.5,19.6,854.5,26.20,12.23,-25.9109267,28.2102795,48.86,00,2024-1-23,00:03:51
1526,-65.1,0.28,10,13,13,425,74.5,19.7,854.5,23.70,12.25,-25.9109196,28.2102805,48.86,00,2024-1-23,00:04:06
1526,-60.8,0.27,12,14,14,423,74.5,19.7,854.5,24.90,12.30,-25.9109179,28.2102814,48.86,00,2024-1-23,00:04:21
1526,-65.1,0.27,12,14,14,424,74.4,19.7,854.5,23.80,12.34,-25.9109205,28.2102817,48.86,00,2024-1-23,00:04:36
1526,-65.1,0.31,12,15,15,425,74.5,19.6,854.5,23.80,12.33,-25.9109226,28.2102793,48.86,00,2024-1-23,00:04:51
1526,-65.1,0.28,12,15,15,425,74.4,19.7,854.5,23.70,12.24,-25.9109205,28.2102762,48.86,00,2024-1-23,00:05:06
1526,-65.1,0.32,12,15,15,426,74.4,19.7,854.5,23.10,12.29,-25.9109221,28.2102749,48.86,00,2024-1-23,00:05:21
1526,-65.1,0.29,13,18,18,427,74.4,19.7,854.5,22.20,12.22,-25.9109269,28.2102715,48.86,00,2024-1-23,00:05:36
1526,-65.1,0.29,12,17,17,427,74.4,19.7,854.5,20.90,12.29,-25.9109259,28.2102711,48.86,00,2024-1-23,00:05:51
1526,-65.1,0.27,12,17,17,428,74.4,19.7,854.5,24.10,12.30,-25.9109232,28.2102722,48.86,00,2024-1-23,00:06:06
1526,-69.5,0.28,12,16,16,427,74.2,19.7,854.5,23.10,12.33,-25.9109217,28.2102716,48.86,00,2024-1-23,00:06:21
1526,-65.1,0.20,13,17,17,427,74.2,19.7,854.5,22.20,12.28,-25.9109253,28.2102746,48.86,00,2024-1-23,00:06:36
1526,-65.1,0.24,11,18,19,427,74.1,19.7,854.5,24.70,12.30,-25.9109260,28.2102753,48.86,00,2024-1-23,00:06:51
1526,-69.5,0.17,11,18,19,428,74.2,19.7,854.5,23.80,12.27,-25.9109277,28.2102712,48.86,00,2024-1-23,00:07:06
1526,-65.1,0.17,11,18,19,428,74.2,19.7,854.5,23.10,12.26,-25.9109308,28.2102685,48.86,00,2024-1-23,00:07:21
1526,-69.5,0.15,11,18,19,429,74.2,19.7,854.5,25.30,12.29,-25.9109352,28.2102647,48.86,00,2024-1-23,00:07:36
