File Start timestamp: 
2024-2-28,0:0:46
DeviceId,Date,Time
1526,-27.6,0.13,1,1,1,412,73.2,20.1,855.0,-1.00,12.26,-25.9108880,28.2102937,N/A,00,2024-2-28,00:01:04
1526,-48.7,0.28,1,1,1,369,73.5,20.0,855.0,55.90,12.27,-25.9108813,28.2102940,54.41,00,2024-2-28,00:01:24
1526,-52.7,0.19,1,1,1,372,73.6,20.0,855.0,26.50,12.25,-25.9108791,28.2102878,54.41,00,2024-2-28,00:01:39
1526,-65.5,0.14,1,1,1,375,73.5,20.0,855.0,21.40,12.24,-25.9108773,28.2102848,54.41,00,2024-2-28,00:01:54
1526,-65.5,0.11,1,1,1,377,73.6,20.0,855.0,22.80,12.27,-25.9108803,28.2102795,54.41,00,2024-2-28,00:02:09
1526,-65.5,0.15,1,1,1,378,73.5,20.0,855.0,24.80,12.28,-25.9108830,28.2102791,54.41,00,2024-2-28,00:02:24
1526,-57.1,0.10,1,1,1,381,73.5,20.0,855.0,23.50,12.29,-25.9108849,28.2102858,54.41,00,2024-2-28,00:02:39
1526,-52.7,0.08,1,1,1,383,73.5,20.1,855.0,22.30,12.29,-25.9108863,28.2102884,54.41,00,2024-2-28,00:02:54
1526,-65.5,0.06,1,2,2,383,73.3,20.1,855.0,24.30,12.35,-25.9108898,28.2102923,54.41,00,2024-2-28,00:03:09
1526,-69.8,0.07,1,1,1,387,73.1,20.1,855.0,28.60,12.31,-25.9108909,28.2102956,54.41,00,2024-2-28,00:03:24
1526,-65.5,0.05,1,2,2,389,73.2,20.1,855.0,27.70,12.27,-25.9108890,28.2102900,54.41,00,2024-2-28,00:03:39
1526,-65.5,0.02,1,2,2,391,73.3,20.1,855.0,27.70,12.27,-25.9108852,28.2102888,54.41,00,2024-2-28,00:03:54
1526,-65.5,0.07,1,2,2,392,73.3,20.1,855.0,25.50,12.27,-25.9108837,28.2102887,54.41,00,2024-2-28,00:04:09
1526,-65.5,0.10,1,2,2,393,73.4,20.1,855.0,24.50,12.23,-25.9108842,28.2102938,54.41,00,2024-2-28,00:04:24
1526,-65.5,0.04,1,1,1,393,73.2,20.1,855.0,24.70,12.26,-25.9108869,28.2102958,54.41,00,2024-2-28,00:04:39
1526,-65.5,-0.02,1,1,1,394,73.0,20.2,855.0,25.00,12.27,-25.9108876,28.2102961,54.41,00,2024-2-28,00:04:54
1526,-65.5,0.07,1,1,1,394,72.9,20.2,855.0,23.50,12.24,-25.9108911,28.2102963,54.41,00,2024-2-28,00:05:09
1526,-65.5,0.05,1,1,1,394,73.0,20.2,855.0,27.20,12.27,-25.9108940,28.2102923,54.41,00,2024-2-28,00:05:24
1526,-65.5,0.03,1,1,1,394,72.9,20.2,855.0,25.70,12.31,-25.9108926,28.2102912,54.41,00,2024-2-28,00:05:39
1526,-65.5,0.03,1,1,1,395,72.8,20.2,855.0,27.10,12.28,-25.9108917,28.2102942,54.41,00,2024-2-28,00:05:54
1526,-65.5,0.05,1,1,1,396,72.7,20.2,855.0,26.20,12.28,-25.9108935,28.2102908,54.41,00,2024-2-28,00:06:09
1526,-69.8,0.10,0,0,0,396,72.5,20.3,855.0,27.90,12.38,-25.9108949,28.2102848,54.41,00,2024-2-28,00:06:24
1526,-65.5,0.05,0,0,0,397,72.5,20.2,855.0,27.50,12.28,-25.9108956,28.2102845,54.41,00,2024-2-28,00:06:39
1526,-61.1,0.06,2,3,3,397,72.8,20.3,855.0,26.30,12.27,-25.9108976,28.2102750,54.41,00,2024-2-28,00:06:54
1526,-61.1,0.09,2,2,2,397,72.7,20.3,855.0,24.80,12.29,-25.9108946,28.2102689,54.10,00,2024-2-28,00:07:09
1526,-69.8,0.09,2,2,2,398,72.4,20.3,854.9,25.60,12.26,-25.9108871,28.2102739,54.10,00,2024-2-28,00:07:24
1526,-65.5,0.07,2,2,2,398,72.4,20.2,854.9,25.40,12.26,-25.9108850,28.2102863,54.10,00,2024-2-28,00:07:39
1526,-61.1,0.06,2,2,2,398,72.4,20.2,854.9,26.40,12.25,-25.9108846,28.2102914,54.10,00,2024-2-28,00:07:54
1526,-61.1,0.06,2,2,2,397,72.6,20.3,854.9,27.60,12.24,-25.9108846,28.2102916,54.10,00,2024-2-28,00:08:09
1526,-65.5,0.11,2,2,2,399,72.3,20.3,854.9,26.80,12.30,-25.9108803,28.2102853,54.10,00,2024-2-28,00:08:24
1526,-61.1,0.10,2,2,2,399,72.4,20.3,854.9,26.90,12.30,-25.9108737,28.2102798,54.10,00,2024-2-28,00:08:39
1526,-56.7,0.07,1,1,1,399,72.5,20.3,854.9,25.90,12.24,-25.9108700,28.2102768,54.10,00,2024-2-28,00:08:54
1526,-61.1,0.03,1,1,1,399,72.6,20.3,854.9,26.10,12.30,-25.9108725,28.2102841,54.10,00,2024-2-28,00:09:09
1526,-65.5,0.10,1,1,1,399,72.5,20.3,854.9,24.10,12.24,-25.9108752,28.2102906,54.10,00,2024-2-28,00:09:24
1526,-65.5,0.04,1,1,1,399,72.4,20.3,854.9,24.20,12.24,-25.9108722,28.2102951,54.10,00,2024-2-28,00:09:39
1526,-56.7,0.04,1,1,1,399,72.5,20.3,854.9,25.70,12.27,-25.9108714,28.2102925,54.10,00,2024-2-28,00:09:54
1526,-65.5,0.04,1,2,2,399,72.5,20.3,854.9,25.20,12.25,-25.9108741,28.2102886,54.10,00,2024-2-28,00:10:09
1526,-65.5,0.06,0,1,1,399,72.6,20.3,854.9,23.40,12.29,-25.9108763,28.2102828,54.10,00,2024-2-28,00:10:24
1526,-61.1,0.07,0,1,1,400,72.6,20.3,854.9,23.00,12.22,-25.9108796,28.2102800,54.10,00,2024-2-28,00:10:39
1526,-61.1,0.06,0,1,1,400,72.6,20.3,854.9,25.10,12.25,-25.9108832,28.2102818,54.10,00,2024-2-28,00:10:54
1526,-65.5,0.06,0,1,1,399,72.4,20.3,854.9,25.20,12.26,-25.9108860,28.2102865,54.10,00,2024-2-28,00:11:09
1526,-65.5,0.09,0,1,1,400,72.2,20.4,854.9,25.30,12.30,-25.9108874,28.2102907,54.10,00,2024-2-28,00:11:24
