File Start timestamp: 
2023-12-25,0:0:22
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,-48.0,0.16,13,18,18,393,76.8,20.6,850.9,44.60,12.34,-25.9109028,28.2102853,47.32,00,2023-12-25,00:00:23
1526,-52.4,0.14,13,18,18,393,76.6,20.7,850.9,42.40,12.35,-25.9109062,28.2102773,47.32,00,2023-12-25,00:00:38
1526,-56.7,0.17,13,19,19,392,76.5,20.7,850.9,42.30,12.34,-25.9109063,28.2102762,47.32,00,2023-12-25,00:00:53
1526,-52.4,0.17,13,19,19,392,76.7,20.6,850.9,44.30,12.27,-25.9109054,28.2102747,47.32,00,2023-12-25,00:01:08
1526,-48.0,0.18,13,18,18,392,76.9,20.6,850.9,42.70,12.23,-25.9109113,28.2102823,47.32,00,2023-12-25,00:01:23
1526,-56.7,0.14,13,18,18,393,76.8,20.6,850.9,43.30,12.24,-25.9109117,28.2102844,47.32,00,2023-12-25,00:01:38
1526,-56.7,0.17,13,18,19,393,76.7,20.6,850.9,44.50,12.24,-25.9109064,28.2102825,47.32,00,2023-12-25,00:01:53
1526,-52.4,0.16,13,18,19,394,76.9,20.6,850.9,44.50,12.26,-25.9108971,28.2102765,47.32,00,2023-12-25,00:02:08
1526,-56.7,0.14,13,18,19,393,76.5,20.6,850.9,41.10,12.20,-25.9108898,28.2102668,47.32,00,2023-12-25,00:02:23
1526,-56.7,0.23,11,16,17,392,76.4,20.6,850.9,41.40,12.31,-25.9108893,28.2102648,47.32,00,2023-12-25,00:02:38
1526,-52.4,0.20,11,16,17,390,76.6,20.6,850.9,44.70,12.30,-25.9108893,28.2102655,47.32,00,2023-12-25,00:02:53
1526,-56.7,0.14,12,16,18,393,76.6,20.7,850.9,43.50,12.34,-25.9108913,28.2102703,47.32,00,2023-12-25,00:03:08
1526,-61.1,0.21,13,17,17,393,76.1,20.6,850.9,44.70,12.29,-25.9108976,28.2102763,47.32,00,2023-12-25,00:03:23
1526,-48.0,0.23,13,17,17,392,76.6,20.7,850.9,46.60,12.29,-25.9109026,28.2102807,47.32,00,2023-12-25,00:03:38
1526,-56.7,0.31,13,16,16,393,76.3,20.7,850.9,43.30,12.26,-25.9109032,28.2102839,47.32,00,2023-12-25,00:03:53
1526,-52.4,0.33,13,16,16,392,76.6,20.7,850.9,44.10,12.24,-25.9108986,28.2102881,47.32,00,2023-12-25,00:04:08
1526,-56.7,0.37,14,18,19,391,76.8,20.6,850.9,44.80,12.30,-25.9108976,28.2102946,47.32,00,2023-12-25,00:04:23
1526,-52.4,0.27,14,19,19,393,77.0,20.6,850.9,44.40,12.26,-25.9108990,28.2102991,47.32,00,2023-12-25,00:04:38
1526,-52.4,0.27,14,19,19,393,77.1,20.6,850.9,44.40,12.35,-25.9108957,28.2103007,47.32,00,2023-12-25,00:04:53
1526,-61.1,0.23,13,18,18,393,76.9,20.6,850.9,43.30,12.26,-25.9108959,28.2103004,47.32,00,2023-12-25,00:05:08
1526,-52.4,0.20,13,18,18,394,77.0,20.7,850.9,45.70,12.28,-25.9108990,28.2103036,47.32,00,2023-12-25,00:05:23
1526,-56.7,0.21,13,18,18,395,76.7,20.6,850.9,45.00,12.29,-25.9109073,28.2103068,47.32,00,2023-12-25,00:05:38
1526,-56.7,0.18,13,18,18,394,76.9,20.6,850.9,43.40,12.31,-25.9109150,28.2103077,47.32,00,2023-12-25,00:05:53
1526,-56.7,0.16,12,17,17,394,76.9,20.6,850.9,42.90,12.29,-25.9109181,28.2103045,47.32,00,2023-12-25,00:06:08
1526,-52.4,0.16,14,19,19,393,77.0,20.6,850.9,45.10,12.20,-25.9109141,28.2103015,47.32,00,2023-12-25,00:06:23
1526,-56.7,0.13,10,15,15,393,76.9,20.6,850.9,43.50,12.24,-25.9109104,28.2103046,47.32,00,2023-12-25,00:06:38
1526,-56.7,0.14,10,14,14,392,77.1,20.6,850.9,47.70,12.24,-25.9109045,28.2103040,47.32,00,2023-12-25,00:06:53
1526,-61.1,0.16,10,14,14,393,77.1,20.6,850.9,45.50,12.23,-25.9109010,28.2103016,47.32,00,2023-12-25,00:07:08
1526,-61.1,0.16,11,15,15,393,76.8,20.6,850.9,44.20,12.25,-25.9108976,28.2103024,47.32,00,2023-12-25,00:07:23
1526,-56.7,0.13,13,19,19,393,76.8,20.6,850.9,45.50,12.28,-25.9108932,28.2103022,47.32,00,2023-12-25,00:07:38
1526,-52.4,0.14,13,19,19,394,76.9,20.6,850.9,44.70,12.27,-25.9108892,28.2103038,47.32,00,2023-12-25,00:07:53
1526,-65.5,0.13,12,18,19,395,76.5,20.6,850.9,44.70,12.31,-25.9108864,28.2103051,47.32,00,2023-12-25,00:08:08
1526,-56.7,0.18,11,18,18,393,76.7,20.6,850.9,45.60,12.26,-25.9108912,28.2103053,47.32,00,2023-12-25,00:08:23
1526,-61.1,0.17,12,19,19,395,76.6,20.6,850.9,44.20,12.29,-25.9108970,28.2103014,47.32,00,2023-12-25,00:08:38
1526,-56.7,0.12,11,18,18,394,76.6,20.6,850.9,46.00,12.30,-25.9109048,28.2103002,47.32,00,2023-12-25,00:08:53
1526,-52.4,0.11,11,17,18,393,76.8,20.6,850.9,44.60,12.29,-25.9109118,28.2103038,47.32,00,2023-12-25,00:09:08
1526,-56.7,0.17,12,19,19,393,77.0,20.6,850.9,43.70,12.24,-25.9109161,28.2103057,47.32,00,2023-12-25,00:09:23
1526,-65.1,0.14,12,18,18,395,77.0,20.6,850.9,45.40,12.27,-25.9109197,28.2103067,47.32,00,2023-12-25,00:09:38
