File Start timestamp: 
2024-2-9,0:0:28
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,-69.1,0.12,7,10,10,401,80.7,20.0,853.1,61.80,12.29,-25.9108959,28.2103057,41.19,00,2024-2-9,00:00:29
1526,-69.1,0.12,6,9,9,402,80.6,20.0,853.1,64.40,12.34,-25.9108999,28.2103137,41.19,00,2024-2-9,00:00:44
1526,-31.2,0.17,5,7,7,397,80.4,20.1,853.1,-1.00,12.29,-25.9108985,28.2103011,N/A,00,2024-2-9,00:01:46
1526,-65.1,0.24,6,7,7,356,80.2,20.0,853.1,41.80,12.29,-25.9109060,28.2103040,41.19,00,2024-2-9,00:02:01
1526,-73.5,0.24,6,8,8,362,80.4,20.0,853.1,65.00,12.23,-25.9109124,28.2103070,41.19,00,2024-2-9,00:02:16
1526,-69.1,0.24,7,9,9,364,80.7,20.0,853.1,63.10,12.31,-25.9109098,28.2103045,41.19,00,2024-2-9,00:02:31
1526,-73.5,0.23,6,8,8,367,80.6,20.0,853.1,64.70,12.24,-25.9109028,28.2103008,41.19,00,2024-2-9,00:02:46
1526,-69.1,0.25,6,8,8,371,80.6,20.0,853.1,60.90,12.34,-25.9109017,28.2103038,41.19,00,2024-2-9,00:03:01
1526,-69.1,0.27,6,8,8,375,80.8,20.0,853.1,64.20,12.26,-25.9109009,28.2103035,41.19,00,2024-2-9,00:03:16
1526,-64.8,0.18,6,8,8,378,81.0,20.0,853.1,62.00,12.29,-25.9108996,28.2102967,41.19,00,2024-2-9,00:03:31
1526,-69.1,0.22,6,7,7,381,80.8,20.0,853.1,59.50,12.26,-25.9108984,28.2102878,41.19,00,2024-2-9,00:03:46
1526,-73.5,0.25,6,7,7,382,80.6,20.0,853.1,59.90,12.30,-25.9108959,28.2102827,41.19,00,2024-2-9,00:04:01
1526,-73.5,0.17,7,8,8,383,80.5,20.1,853.1,60.30,12.29,-25.9108892,28.2102772,41.19,00,2024-2-9,00:04:16
1526,-69.1,0.11,7,8,8,385,80.6,20.0,853.1,63.00,12.24,-25.9108835,28.2102655,41.19,00,2024-2-9,00:04:31
1526,-69.1,0.13,8,9,9,387,80.7,20.1,853.1,65.10,12.24,-25.9108766,28.2102615,41.19,00,2024-2-9,00:04:46
1526,-69.1,0.18,8,9,9,388,80.8,20.1,853.1,62.90,12.27,-25.9108749,28.2102656,41.19,00,2024-2-9,00:05:01
1526,-73.5,0.11,7,8,8,389,80.7,20.1,853.1,3.00,12.23,-25.9108780,28.2102733,41.19,00,2024-2-9,00:05:16
1526,-73.5,0.09,7,8,8,390,80.6,20.1,853.1,63.90,12.30,-25.9108839,28.2102843,41.19,00,2024-2-9,00:05:31
1526,-73.5,0.08,7,10,10,392,80.5,20.1,853.1,63.10,12.28,-25.9108924,28.2102973,41.19,00,2024-2-9,00:05:46
1526,-73.5,0.13,8,10,10,394,80.5,20.1,853.1,62.40,12.40,-25.9108985,28.2103006,41.19,00,2024-2-9,00:06:01
1526,-73.5,0.07,8,10,10,393,80.4,20.1,853.1,63.40,12.24,-25.9108950,28.2103009,41.19,00,2024-2-9,00:06:16
1526,-77.9,0.10,7,10,10,393,80.1,20.1,853.1,62.90,12.24,-25.9108858,28.2103035,41.19,00,2024-2-9,00:06:31
1526,-69.1,0.10,7,10,10,394,80.1,20.1,853.1,63.00,12.27,-25.9108789,28.2103028,41.19,00,2024-2-9,00:06:46
1526,-69.1,0.10,8,10,10,394,80.4,20.1,853.1,65.10,12.24,-25.9108789,28.2103022,41.19,00,2024-2-9,00:07:01
1526,-73.5,0.08,8,10,10,394,80.4,20.2,853.1,62.50,12.24,-25.9108841,28.2103008,41.19,00,2024-2-9,00:07:16
1526,-69.1,0.07,8,10,10,394,80.4,20.2,853.1,61.10,12.29,-25.9108881,28.2102958,41.19,00,2024-2-9,00:07:31
1526,-69.1,0.10,8,10,10,396,80.4,20.2,853.1,61.60,12.27,-25.9108880,28.2102938,41.19,00,2024-2-9,00:07:46
1526,-77.9,0.10,8,10,10,396,80.2,20.1,853.1,62.10,12.26,-25.9108853,28.2102900,41.19,00,2024-2-9,00:08:01
1526,-69.1,0.11,8,9,9,397,80.3,20.2,853.1,63.30,12.30,-25.9108881,28.2102840,41.19,00,2024-2-9,00:08:16
1526,-73.5,0.07,8,9,9,399,80.2,20.2,853.1,63.30,12.30,-25.9108876,28.2102751,41.19,00,2024-2-9,00:08:31
1526,-77.5,0.11,8,9,9,400,80.3,20.2,853.1,60.80,12.29,-25.9108864,28.2102702,41.19,00,2024-2-9,00:08:46
1526,-73.5,0.13,8,9,9,400,80.3,20.2,853.1,61.40,12.24,-25.9108827,28.2102705,41.19,00,2024-2-9,00:09:01
1526,-77.9,0.11,8,11,11,399,79.9,20.2,853.1,60.70,12.20,-25.9108837,28.2102731,41.19,00,2024-2-9,00:09:16
1526,-69.1,0.07,7,9,9,399,79.8,20.2,853.1,62.50,12.27,-25.9108850,28.2102740,41.19,00,2024-2-9,00:09:31
1526,-69.1,0.10,6,8,8,399,80.0,20.2,853.1,63.30,12.26,-25.9108853,28.2102813,41.19,00,2024-2-9,00:09:46
1526,-69.1,0.06,6,8,8,398,80.2,20.2,853.1,62.40,12.24,-25.9108856,28.2102866,41.19,00,2024-2-9,00:10:01
1526,-69.1,0.15,6,8,8,398,80.1,20.3,853.1,61.20,12.27,-25.9108846,28.2102794,41.19,00,2024-2-9,00:10:16
1526,-73.1,0.08,6,8,8,398,80.2,20.2,853.1,61.80,12.23,-25.9108863,28.2102716,41.19,00,2024-2-9,00:10:31
1526,-73.1,0.12,6,8,8,397,80.2,20.3,853.1,60.40,12.27,-25.9108857,28.2102689,41.19,00,2024-2-9,00:10:46
1526,-69.1,0.11,8,10,10,397,80.2,20.3,853.1,61.00,12.22,-25.9108874,28.2102702,41.19,00,2024-2-9,00:11:01
1526,-73.5,0.13,8,10,10,397,79.8,20.3,853.1,60.00,12.30,-25.9108888,28.2102750,41.19,00,2024-2-9,00:11:15
1526,-73.1,0.10,8,10,10,397,79.9,20.3,853.1,60.80,12.24,-25.9108879,28.2102736,41.19,00,2024-2-9,00:11:30
1526,-77.5,0.14,8,11,11,396,79.8,20.3,853.1,60.80,12.27,-25.9108861,28.2102728,41.19,00,2024-2-9,00:11:45
1526,-73.5,0.14,8,11,11,396,79.8,20.3,853.1,58.80,12.28,-25.9108866,28.2102673,41.19,00,2024-2-9,00:12:00
1526,-69.1,0.14,8,11,12,395,79.8,20.3,853.1,60.50,12.24,-25.9108890,28.2102748,41.19,00,2024-2-9,00:12:15
1526,-77.5,0.06,8,11,12,394,79.7,20.3,853.1,59.60,12.34,-25.9108893,28.2102812,41.19,00,2024-2-9,00:12:30
1526,-69.1,0.14,8,11,11,394,79.7,20.3,853.1,61.00,12.31,-25.9108905,28.2102882,41.19,00,2024-2-9,00:12:45
1526,-77.5,0.13,8,12,12,394,79.9,20.3,853.1,62.70,12.33,-25.9108870,28.2102902,41.19,00,2024-2-9,00:13:00
