File Start timestamp: 
2024-1-13,0:0:32
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,-39.6,0.38,16,28,28,468,79.7,20.9,850.3,6.90,12.33,-25.9109156,28.2103071,32.55,00,2024-1-13,00:00:33
1526,-39.6,0.27,16,27,28,468,79.9,20.9,850.3,6.90,12.30,-25.9109198,28.2103020,32.55,00,2024-1-13,00:00:48
1526,-39.6,0.30,16,27,28,469,80.0,20.9,850.3,6.80,12.33,-25.9109219,28.2103008,32.55,00,2024-1-13,00:01:03
1526,-39.6,0.25,16,28,29,467,80.1,20.9,850.3,7.60,12.24,-25.9109212,28.2103050,32.55,00,2024-1-13,00:01:18
1526,-39.6,0.28,15,24,24,469,80.1,20.9,850.3,7.20,12.24,-25.9109179,28.2103087,32.55,00,2024-1-13,00:01:33
1526,-44.0,0.24,15,24,24,469,80.1,20.9,850.3,6.70,12.27,-25.9109197,28.2103071,32.55,00,2024-1-13,00:01:48
1526,-39.6,0.26,15,25,25,468,80.0,20.9,850.3,6.80,12.30,-25.9109212,28.2103071,32.55,00,2024-1-13,00:02:03
1526,-35.3,0.26,15,25,25,468,80.1,20.9,850.3,8.60,12.29,-25.9109219,28.2103124,32.55,00,2024-1-13,00:02:18
1526,-39.6,0.23,15,24,24,466,80.0,20.9,850.3,7.40,12.31,-25.9109197,28.2103137,32.55,00,2024-1-13,00:02:33
1526,-44.0,0.31,15,24,24,465,79.9,20.9,850.3,7.60,12.27,-25.9109193,28.2103107,32.55,00,2024-1-13,00:02:48
1526,-44.0,0.26,15,24,24,464,79.9,20.9,850.3,6.80,12.24,-25.9109189,28.2103107,32.55,00,2024-1-13,00:03:03
1526,-44.0,0.28,16,27,28,464,79.8,20.9,850.3,7.70,12.34,-25.9109138,28.2103089,32.55,00,2024-1-13,00:03:18
1526,-39.6,0.26,16,28,29,466,79.8,20.9,850.3,5.80,12.24,-25.9109134,28.2103040,32.55,00,2024-1-13,00:03:33
1526,-43.6,0.29,16,28,29,465,79.8,20.9,850.3,7.10,12.25,-25.9109125,28.2103035,32.55,00,2024-1-13,00:03:48
1526,-43.6,0.26,16,28,29,466,79.9,20.8,850.3,6.10,12.27,-25.9109092,28.2103039,32.55,00,2024-1-13,00:04:03
1526,-39.6,0.29,16,28,29,465,79.9,20.9,850.3,6.30,12.24,-25.9109082,28.2103073,32.55,00,2024-1-13,00:04:18
1526,-39.6,0.24,16,27,28,465,79.9,20.9,850.3,5.40,12.18,-25.9109080,28.2103107,32.55,00,2024-1-13,00:04:33
1526,-39.6,0.26,16,27,28,464,80.0,20.9,850.3,7.40,12.27,-25.9109117,28.2103125,32.55,00,2024-1-13,00:04:48
1526,-35.3,0.27,16,24,24,464,80.1,20.8,850.3,9.20,12.23,-25.9109155,28.2103117,32.55,00,2024-1-13,00:05:03
1526,-35.3,0.29,16,23,24,465,80.2,20.8,850.3,9.00,12.35,-25.9109207,28.2103086,32.55,00,2024-1-13,00:05:18
1526,-43.6,0.30,16,23,24,464,80.2,20.8,850.3,8.00,12.27,-25.9109221,28.2103055,32.55,00,2024-1-13,00:05:33
1526,-35.3,0.28,18,30,32,463,80.2,20.8,850.3,8.60,12.29,-25.9109217,28.2103060,32.55,00,2024-1-13,00:05:48
1526,-39.6,0.27,17,30,31,463,80.1,20.8,850.3,9.20,12.27,-25.9109170,28.2103110,32.55,00,2024-1-13,00:06:03
1526,-39.6,0.28,17,30,31,464,80.2,20.8,850.3,9.20,12.29,-25.9109135,28.2103158,32.55,00,2024-1-13,00:06:18
1526,-39.6,0.29,17,30,32,463,80.2,20.8,850.3,10.40,12.28,-25.9109102,28.2103178,32.55,00,2024-1-13,00:06:33
1526,-43.6,0.28,17,30,31,463,80.2,20.8,850.3,7.30,12.34,-25.9109119,28.2103210,32.55,00,2024-1-13,00:06:48
1526,-43.6,0.27,15,24,24,464,80.2,20.8,850.3,9.40,12.24,-25.9109155,28.2103250,32.55,00,2024-1-13,00:07:03
1526,-35.3,0.24,15,24,24,464,80.2,20.8,850.3,8.90,12.30,-25.9109166,28.2103281,32.55,00,2024-1-13,00:07:18
1526,-35.3,0.28,15,23,23,463,80.3,20.8,850.4,6.70,12.29,-25.9109203,28.2103259,32.55,00,2024-1-13,00:07:33
1526,-39.6,0.28,15,23,23,464,80.4,20.8,850.4,10.00,12.25,-25.9109256,28.2103213,32.55,00,2024-1-13,00:07:48
1526,-35.3,0.31,15,23,24,463,80.4,20.8,850.4,9.50,12.34,-25.9109318,28.2103184,32.55,00,2024-1-13,00:08:03
1526,-43.6,0.27,15,23,24,463,80.4,20.8,850.4,9.70,12.27,-25.9109380,28.2103179,32.55,00,2024-1-13,00:08:18
1526,-35.3,0.27,14,23,23,462,80.4,20.8,850.4,8.30,12.31,-25.9109358,28.2103135,32.55,00,2024-1-13,00:08:33
1526,-43.6,0.22,14,22,22,463,80.5,20.8,850.4,8.30,12.24,-25.9109351,28.2103062,32.55,00,2024-1-13,00:08:48
1526,-43.6,0.31,18,30,33,463,80.5,20.8,850.4,8.10,12.31,-25.9109341,28.2103026,32.55,00,2024-1-13,00:09:03
1526,-39.6,0.26,18,30,33,464,80.6,20.8,850.4,9.20,12.36,-25.9109339,28.2103020,32.55,00,2024-1-13,00:09:18
1526,-48.0,0.27,17,30,32,464,80.6,20.8,850.4,10.50,12.27,-25.9109326,28.2103053,32.55,00,2024-1-13,00:09:33
1526,-43.6,0.27,17,30,32,465,80.6,20.8,850.4,10.60,12.27,-25.9109283,28.2103106,32.55,00,2024-1-13,00:09:48
1526,-43.6,0.29,17,30,32,466,80.6,20.8,850.4,7.40,12.24,-25.9109290,28.2103135,32.55,00,2024-1-13,00:10:03
1526,-43.6,0.30,16,27,28,466,80.7,20.8,850.4,8.40,12.30,-25.9109305,28.2103054,32.55,00,2024-1-13,00:10:18
1526,-43.6,0.28,16,27,28,466,80.8,20.8,850.4,10.80,12.33,-25.9109320,28.2102944,32.55,00,2024-1-13,00:10:33
1526,-35.3,0.28,15,26,27,464,80.7,20.8,850.4,9.10,12.27,-25.9109303,28.2102952,32.55,00,2024-1-13,00:10:47
1526,-43.6,0.23,15,26,27,464,80.8,20.8,850.4,8.70,12.25,-25.9109253,28.2103013,32.55,00,2024-1-13,00:11:02
1526,-43.6,0.31,15,25,27,464,80.7,20.8,850.4,8.70,12.29,-25.9109201,28.2103089,32.55,00,2024-1-13,00:11:17
1526,-43.6,0.32,15,25,27,464,80.8,20.8,850.4,10.00,12.25,-25.9109205,28.2103093,32.55,00,2024-1-13,00:11:32
1526,-43.6,0.26,15,25,25,464,80.9,20.8,850.4,10.50,12.28,-25.9109248,28.2103073,32.55,00,2024-1-13,00:11:47
1526,-43.6,0.31,16,26,27,463,80.9,20.8,850.4,10.50,12.31,-25.9109236,28.2103005,32.55,00,2024-1-13,00:12:02
1526,-43.6,0.31,16,27,28,463,81.0,20.8,850.4,7.90,12.24,-25.9109251,28.2102903,32.55,00,2024-1-13,00:12:17
1526,-43.6,0.26,16,27,27,463,81.1,20.8,850.4,9.00,12.26,-25.9109267,28.2102846,32.55,00,2024-1-13,00:12:32
1526,-43.6,0.31,16,27,27,463,81.2,20.7,850.4,9.70,12.37,-25.9109239,28.2102822,32.55,00,2024-1-13,00:12:47
1526,-35.3,0.33,15,28,29,463,81.2,20.8,850.4,10.00,12.28,-25.9109165,28.2102823,32.55,00,2024-1-13,00:13:02
1526,-43.6,0.29,15,28,29,462,81.2,20.7,850.4,9.40,12.25,-25.9109115,28.2102828,32.55,00,2024-1-13,00:13:17
1526,-43.6,0.39,17,29,30,462,81.3,20.8,850.3,11.10,12.30,-25.9109116,28.2102805,32.55,00,2024-1-13,00:13:32
1526,-35.3,0.31,18,30,32,462,81.2,20.8,850.4,8.30,12.29,-25.9109129,28.2102814,32.55,00,2024-1-13,00:13:47
1526,-39.3,0.29,18,30,31,462,81.2,20.8,850.3,10.00,12.25,-25.9109136,28.2102792,32.55,00,2024-1-13,00:14:02
1526,-43.6,0.30,18,30,31,462,81.3,20.8,850.4,10.40,12.24,-25.9109117,28.2102789,32.55,00,2024-1-13,00:14:17
1526,-43.6,0.33,18,30,32,462,81.3,20.8,850.3,14.70,12.26,-25.9109103,28.2102841,32.55,00,2024-1-13,00:14:32
1526,-43.6,0.31,18,30,32,462,81.3,20.8,850.3,14.40,12.28,-25.9109100,28.2102903,32.55,00,2024-1-13,00:14:47
1526,-43.6,0.44,18,30,32,461,81.2,20.8,850.3,12.40,12.24,-25.9109159,28.2102987,32.55,00,2024-1-13,00:15:02
1526,-43.6,0.41,18,30,32,461,81.2,20.8,850.3,12.40,12.26,-25.9109181,28.2103022,32.55,00,2024-1-13,00:15:17
1526,-39.3,0.36,18,30,32,460,81.3,20.8,850.3,12.90,12.27,-25.9109196,28.2103005,32.55,00,2024-1-13,00:15:32
1526,-39.3,0.42,20,29,30,460,81.4,20.8,850.3,11.70,12.29,-25.9109266,28.2103022,32.55,00,2024-1-13,00:15:47
1526,-39.3,0.40,19,29,30,459,81.4,20.8,850.3,9.70,12.31,-25.9109286,28.2103037,32.55,00,2024-1-13,00:16:02
1526,-43.6,0.41,19,29,30,459,81.4,20.8,850.3,11.00,12.27,-25.9109282,28.2103049,32.55,00,2024-1-13,00:16:17
1526,-43.6,0.48,18,28,29,458,81.5,20.8,850.3,12.20,12.26,-25.9109298,28.2103097,32.55,00,2024-1-13,00:16:32
1526,-43.6,0.48,18,28,29,458,81.6,20.8,850.3,11.20,12.33,-25.9109274,28.2103090,32.55,00,2024-1-13,00:16:47
1526,-43.6,0.37,20,30,31,458,81.5,20.8,850.3,10.40,12.20,-25.9109229,28.2103025,32.55,00,2024-1-13,00:17:02
1526,-43.6,0.43,20,30,31,457,81.6,20.8,850.3,11.20,12.26,-25.9109174,28.2102953,32.55,00,2024-1-13,00:17:17
