File Start timestamp: 
2024-1-3,0:0:30
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,-56.7,0.10,3,6,6,391,74.8,21.0,852.2,23.20,12.30,-25.9109620,28.2102746,36.50,00,2024-1-3,00:00:31
1526,-65.1,0.12,3,6,6,391,74.8,21.0,852.2,21.50,12.22,-25.9109594,28.2102746,36.50,00,2024-1-3,00:00:46
1526,-69.5,0.12,2,4,4,391,74.8,21.0,852.2,19.80,12.31,-25.9109460,28.2102726,36.50,00,2024-1-3,00:01:01
1526,-69.5,0.10,2,4,4,391,74.8,21.0,852.2,22.50,12.26,-25.9109364,28.2102724,36.50,00,2024-1-3,00:01:16
1526,-61.1,0.06,2,4,4,392,74.8,21.0,852.2,21.50,12.31,-25.9109301,28.2102724,36.50,00,2024-1-3,00:01:31
1526,-61.1,0.06,2,4,5,393,74.8,21.0,852.2,22.60,12.19,-25.9109308,28.2102708,36.50,00,2024-1-3,00:01:46
1526,-65.1,0.07,3,5,6,393,74.8,21.0,852.2,23.10,12.25,-25.9109303,28.2102633,36.50,00,2024-1-3,00:02:01
1526,-65.1,0.06,3,5,6,394,74.8,21.0,852.2,22.90,12.28,-25.9109264,28.2102589,36.50,00,2024-1-3,00:02:16
1526,-61.1,0.05,3,5,6,395,74.8,21.0,852.2,21.90,12.26,-25.9109258,28.2102611,36.50,00,2024-1-3,00:02:31
1526,-69.5,0.08,3,5,5,395,74.8,21.0,852.2,23.70,12.29,-25.9109334,28.2102639,36.50,00,2024-1-3,00:02:46
1526,-56.7,0.11,2,4,4,395,74.8,21.0,852.2,23.90,12.28,-25.9109409,28.2102657,36.50,00,2024-1-3,00:03:01
1526,-65.1,0.04,3,4,4,396,74.8,21.0,852.2,22.10,12.29,-25.9109485,28.2102606,36.50,00,2024-1-3,00:03:16
1526,-65.1,0.11,3,4,4,395,74.9,21.0,852.2,23.50,12.33,-25.9109516,28.2102587,36.50,00,2024-1-3,00:03:31
1526,-65.1,0.04,3,4,4,395,74.9,21.0,852.2,23.60,12.31,-25.9109516,28.2102591,36.50,00,2024-1-3,00:03:46
1526,-65.1,0.10,3,4,4,394,75.0,21.0,852.2,23.60,12.26,-25.9109512,28.2102606,36.50,00,2024-1-3,00:04:01
1526,-56.7,0.09,3,4,4,394,75.0,21.0,852.2,22.80,12.31,-25.9109492,28.2102609,36.50,00,2024-1-3,00:04:16
1526,-69.5,0.10,3,4,4,394,75.0,21.0,852.2,23.40,12.28,-25.9109479,28.2102587,36.50,00,2024-1-3,00:04:31
1526,-56.7,0.11,3,4,4,395,75.0,21.0,852.2,23.80,12.29,-25.9109449,28.2102497,36.50,00,2024-1-3,00:04:46
1526,-65.1,0.10,3,4,4,396,75.0,21.0,852.1,21.70,12.29,-25.9109436,28.2102417,36.50,00,2024-1-3,00:05:01
1526,-65.1,0.06,2,3,3,396,75.0,21.0,852.1,22.80,12.25,-25.9109431,28.2102399,36.50,00,2024-1-3,00:05:16
1526,-65.1,0.07,2,3,3,396,75.0,21.0,852.1,21.80,12.27,-25.9109397,28.2102434,36.50,00,2024-1-3,00:05:31
1526,-61.1,0.10,2,3,3,395,75.0,21.0,852.1,23.60,12.28,-25.9109373,28.2102475,36.50,00,2024-1-3,00:05:46
1526,-69.5,0.07,2,3,3,396,75.1,20.9,852.1,25.10,12.26,-25.9109372,28.2102463,36.50,00,2024-1-3,00:06:01
1526,-60.8,0.08,2,3,3,395,75.1,21.0,852.2,24.60,12.26,-25.9109382,28.2102447,36.50,00,2024-1-3,00:06:16
1526,-65.1,0.10,2,3,3,396,75.1,20.9,852.1,24.60,12.24,-25.9109397,28.2102455,36.50,00,2024-1-3,00:06:31
1526,-65.1,0.11,2,3,3,396,75.1,20.9,852.1,24.10,12.35,-25.9109395,28.2102482,36.50,00,2024-1-3,00:06:46
1526,-56.7,0.08,2,3,3,396,75.1,20.9,852.1,23.70,12.31,-25.9109423,28.2102519,36.50,00,2024-1-3,00:07:01
1526,-56.7,0.17,2,3,4,396,75.1,20.9,852.1,23.70,12.28,-25.9109406,28.2102530,36.50,00,2024-1-3,00:07:16
1526,-56.7,0.09,2,4,4,396,75.1,20.9,852.2,22.90,12.29,-25.9109396,28.2102540,36.50,00,2024-1-3,00:07:31
1526,-60.8,0.12,2,4,4,396,75.2,20.9,852.2,23.50,12.31,-25.9109488,28.2102535,36.50,00,2024-1-3,00:07:46
1526,-65.1,0.09,2,3,3,396,75.2,21.0,852.2,23.50,12.24,-25.9109543,28.2102497,36.50,00,2024-1-3,00:08:01
1526,-65.1,0.09,2,3,3,395,75.2,20.9,852.2,23.90,12.35,-25.9109571,28.2102461,36.50,00,2024-1-3,00:08:16
1526,-65.1,0.11,2,4,4,395,75.2,20.9,852.2,24.20,12.24,-25.9109625,28.2102470,36.50,00,2024-1-3,00:08:31
1526,-65.1,0.08,3,4,4,395,75.2,20.9,852.2,22.80,12.30,-25.9109689,28.2102528,36.50,00,2024-1-3,00:08:46
1526,-56.7,0.09,3,4,4,396,75.3,20.9,852.2,21.30,12.25,-25.9109664,28.2102561,36.50,00,2024-1-3,00:09:01
1526,-60.8,0.11,3,4,4,396,75.3,20.9,852.2,20.60,12.33,-25.9109576,28.2102570,36.50,00,2024-1-3,00:09:16
1526,-56.7,0.05,2,3,3,396,75.3,20.9,852.2,24.30,12.29,-25.9109481,28.2102573,36.50,00,2024-1-3,00:09:31
1526,-65.1,0.09,2,3,3,396,75.3,20.9,852.2,25.10,12.28,-25.9109390,28.2102566,36.50,00,2024-1-3,00:09:46
1526,-65.1,0.09,2,4,4,396,75.3,20.9,852.2,23.20,12.28,-25.9109415,28.2102571,36.50,00,2024-1-3,00:10:01
1526,-56.7,0.07,2,4,4,395,75.3,20.9,852.2,22.80,12.24,-25.9109416,28.2102565,36.50,00,2024-1-3,00:10:16
1526,-61.1,0.09,3,3,4,395,75.3,20.9,852.2,22.80,12.31,-25.9109452,28.2102564,36.50,00,2024-1-3,00:10:31
1526,-65.1,0.05,3,3,4,395,75.2,20.9,852.2,21.30,12.35,-25.9109547,28.2102582,36.50,00,2024-1-3,00:10:46
1526,-65.1,0.09,3,3,4,394,75.2,20.9,852.2,21.40,12.35,-25.9109605,28.2102595,36.50,00,2024-1-3,00:11:01
1526,-65.1,0.13,3,3,4,394,75.3,20.9,852.2,22.90,12.28,-25.9109613,28.2102596,36.50,00,2024-1-3,00:11:16
1526,-65.1,0.10,3,3,4,393,75.3,20.9,852.2,23.80,12.22,-25.9109561,28.2102575,36.50,00,2024-1-3,00:11:30
1526,-56.7,0.07,3,3,4,393,75.4,20.9,852.2,23.00,12.28,-25.9109523,28.2102564,36.50,00,2024-1-3,00:11:45
1526,-56.7,0.11,3,3,3,393,75.4,20.9,852.2,22.00,12.29,-25.9109501,28.2102555,36.50,00,2024-1-3,00:12:00
1526,-56.7,0.07,2,3,4,393,75.4,20.9,852.2,22.00,12.26,-25.9109506,28.2102538,36.50,00,2024-1-3,00:12:15
1526,-65.1,0.14,1,2,3,393,75.5,20.9,852.2,22.40,12.33,-25.9109450,28.2102535,36.50,00,2024-1-3,00:12:30
1526,-65.1,0.09,3,3,3,392,75.6,20.9,852.2,22.50,12.27,-25.9109377,28.2102504,36.50,00,2024-1-3,00:12:45
1526,-69.5,0.13,3,4,4,391,75.6,20.9,852.2,25.30,12.30,-25.9109366,28.2102465,36.50,00,2024-1-3,00:13:00
1526,-56.7,0.09,3,4,4,391,75.7,20.9,852.2,21.90,12.28,-25.9109403,28.2102489,36.50,00,2024-1-3,00:13:15
1526,-56.7,0.03,3,3,3,392,75.7,20.9,852.2,23.00,12.25,-25.9109456,28.2102539,36.50,00,2024-1-3,00:13:30
1526,-65.1,0.04,3,3,3,392,75.7,20.9,852.2,23.70,12.29,-25.9109393,28.2102583,36.50,00,2024-1-3,00:13:45
1526,-65.1,0.09,3,3,3,393,75.7,20.9,852.2,23.50,12.31,-25.9109301,28.2102635,36.50,00,2024-1-3,00:14:00
