site_name,site_latitude,site_longitude,s2_pm2_5,s2_pm10,s1_pm10,pm10,s1_pm2_5,pm2_5,datetime,device_name,site_id,tenant,device_latitude,device_longitude,frequency
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,35.88,45.32,46.35,45.84,34.02,34.95,2024-03-23 05:25:34,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,31.63,39.97,45.03,42.5,35.57,33.6,2024-03-23 05:26:34,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,31.17,36.62,47.48,42.05,35.15,33.16,2024-03-23 05:27:34,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,33.03,38.65,46.7,42.67,34.08,33.55,2024-03-23 05:28:34,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,30.77,34.5,35.72,35.11,29.92,30.34,2024-03-23 05:29:33,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,30.65,32.88,38.38,35.63,29.5,30.07,2024-03-23 05:36:13,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,29.13,31.8,38.83,35.31,29.07,29.1,2024-03-23 05:37:13,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,26.65,29.53,35.15,32.34,28.7,27.68,2024-03-23 05:38:13,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,26.27,29.88,38.18,34.03,28.4,27.34,2024-03-23 05:39:13,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
South African Weather Station (SAWS),-25.906411440846647,28.21068378875048,27.83,29.03,33.9,31.46,29.08,28.45,2024-03-23 05:40:12,aq_g5_126,659727fe88a3390012aca615,airqo,-25.91471642670824,28.2078668504704,raw
