time_stamp,uptime,humidity,temperature,pm1.0_cf_1,pm2.5_cf_1,pm10.0_cf_1
2024-03-07T00:01:04Z,106935,40,85,14.145,15.850000000000001,17.775
2024-03-07T00:03:02Z,107053,41,85,13.95,16.105,17.299999999999997
2024-03-07T00:05:02Z,107173,41,85,14.29,16.32,17.09
2024-03-07T00:07:02Z,107293,41,85,14.26,16.12,16.884999999999998
2024-03-07T00:09:02Z,107413,41,85,14.219999999999999,16.22,17.740000000000002
2024-03-07T00:11:02Z,107533,40,85,14.1,16.695,17.965
2024-03-07T00:13:02Z,107653,41,85,14.08,16.015,17.45
2024-03-07T00:15:02Z,107773,41,85,14.73,16.925,18.115000000000002
2024-03-07T00:17:02Z,107893,41,85,14.535,16.545,17.815
2024-03-07T00:19:02Z,108013,40,85,15.1,17.27,18.34
2024-03-07T00:21:03Z,108134,40,85,13.925,16.105,17.13
2024-03-07T00:23:03Z,108254,40,85,13.885000000000002,15.925,17.43
2024-03-07T00:25:03Z,108374,41,85,14.425,16.560000000000002,18.305
2024-03-07T00:27:03Z,108494,41,85,14.32,16.47,17.369999999999997
2024-03-07T00:29:03Z,108614,41,85,13.72,15.795,16.59
2024-03-07T00:31:03Z,108734,41,85,14.02,15.8,17.130000000000003
2024-03-07T00:33:03Z,108854,41,85,13.76,15.815000000000001,16.939999999999998
2024-03-07T00:35:03Z,108974,41,85,13.719999999999999,16.05,16.81
2024-03-07T00:37:03Z,109094,41,85,13.8,15.690000000000001,16.39
2024-03-07T00:39:03Z,109214,41,84,13.379999999999999,15.475000000000001,16.235
2024-03-07T00:41:03Z,109334,41,84,13.2,14.780000000000001,15.834999999999999
2024-03-07T00:43:03Z,109454,42,84,13.415,15.43,16.27
2024-03-07T00:45:03Z,109574,41,85,13.445,15.335,16.025
2024-03-07T00:47:03Z,109694,41,85,13.18,15.295,16.42
2024-03-07T00:49:03Z,109814,41,85,13.56,15.615,16.725
2024-03-07T00:51:03Z,109934,42,85,14.885,17.18,18.189999999999998
2024-03-07T00:53:03Z,110054,42,84,13.82,15.809999999999999,16.759999999999998
2024-03-07T00:55:03Z,110174,42,85,13.774999999999999,15.785,16.835
2024-03-07T00:57:03Z,110294,41,85,13.875,15.925,16.805
2024-03-07T00:59:03Z,110414,42,84,14.5,16.455,17.255000000000003
2024-03-07T01:01:03Z,110534,42,84,13.850000000000001,15.995000000000001,16.72
2024-03-07T01:03:03Z,110654,41,85,14.645,16.54,17.58
2024-03-07T01:05:03Z,110774,42,85,14.975,17.11,18.229999999999997
2024-03-07T01:07:03Z,110894,42,84,14.925,17.465,18.34
2024-03-07T01:09:03Z,111014,42,84,15.265,17.82,18.91
2024-03-07T01:11:03Z,111134,41,85,14.780000000000001,17.08,18.545
2024-03-07T01:13:03Z,111254,42,84,14.975000000000001,17.395,18.97
2024-03-07T01:15:03Z,111374,42,84,15.18,17.36,18.770000000000003
2024-03-07T01:17:03Z,111494,42,84,15.3,17.215,19.310000000000002
2024-03-07T01:19:03Z,111614,42,84,15.27,17.455,18.509999999999998
2024-03-07T01:21:04Z,111735,42,84,15.365,18.104999999999997,19.785
2024-03-07T01:23:04Z,111855,42,85,15.420000000000002,17.6,18.564999999999998
2024-03-07T01:25:04Z,111975,42,84,15.695,18.035,19.1
2024-03-07T01:27:04Z,112095,42,85,15.829999999999998,18.145,19.645
2024-03-07T01:29:04Z,112215,42,84,15.62,18.064999999999998,19.58
2024-03-07T01:31:04Z,112335,42,84,15.59,18.485,19.67
2024-03-07T01:33:04Z,112455,42,84,16.03,18.43,20.25
2024-03-07T01:35:04Z,112575,42,85,15.795,18.285,19.759999999999998
2024-03-07T01:37:04Z,112695,42,84,15.65,17.634999999999998,19.16
2024-03-07T01:39:04Z,112815,42,85,16.325,18.435,19.45
2024-03-07T01:41:04Z,112935,42,84,15.975,18.27,19.005
2024-03-07T01:43:04Z,113055,42,84,16.3,18.745,19.759999999999998
2024-03-07T01:45:04Z,113175,42,84,15.665000000000001,18.32,19.634999999999998
2024-03-07T01:47:04Z,113295,42,84,15.6,18.034999999999997,18.65
2024-03-07T01:49:04Z,113415,42,84,16.025,18.915,20.625
2024-03-07T01:51:04Z,113535,42,84,16.15,18.745,20.795
2024-03-07T01:53:04Z,113655,42,84,16.240000000000002,18.805,19.9
2024-03-07T01:55:04Z,113775,42,85,16.275,18.78,19.775
2024-03-07T01:57:04Z,113895,42,85,16.615000000000002,19.21,20.205
2024-03-07T01:59:04Z,114015,42,84,16.645,19.195,20.96
2024-03-07T02:01:05Z,114136,43,84,17.07,19.535,20.4
2024-03-07T02:03:04Z,114255,43,84,17.259999999999998,19.96,22.45
2024-03-07T02:05:04Z,114375,43,85,17.384999999999998,19.855,21.619999999999997
2024-03-07T02:07:04Z,114495,43,84,17.165,19.86,21.305
2024-03-07T02:09:04Z,114615,43,84,17.494999999999997,19.875,21.235
2024-03-07T02:11:04Z,114735,43,84,17.875,20.895000000000003,23.39
2024-03-07T02:13:04Z,114855,43,84,20.945,24.695,26.595
2024-03-07T02:15:04Z,114975,44,84,20.68,24.270000000000003,25.85
2024-03-07T02:17:04Z,115095,43,84,20.41,23.825,25.33
2024-03-07T02:19:04Z,115215,43,84,22.195,26.275,28.4
2024-03-07T02:21:05Z,115336,43,85,19.310000000000002,22.64,23.68
2024-03-07T02:23:05Z,115456,43,84,18.295,21.2,23.125
2024-03-07T02:25:05Z,115576,43,84,18.545,21.59,23.32
2024-03-07T02:27:05Z,115696,44,84,17.715,20.47,21.72
2024-03-07T02:29:05Z,115816,44,84,18.375,21.560000000000002,23.64
2024-03-07T02:31:05Z,115936,44,84,18.314999999999998,21.075,22.445
2024-03-07T02:33:05Z,116056,44,84,18.6,21.27,22.16
2024-03-07T02:35:05Z,116176,44,83,18.25,21.075,22.57
2024-03-07T02:37:05Z,116296,44,84,17.615,20.355,21.725
2024-03-07T02:39:05Z,116416,44,84,18.59,21.325000000000003,23.35
2024-03-07T02:41:05Z,116536,44,84,19.884999999999998,22.98,25.740000000000002
2024-03-07T02:43:05Z,116656,44,84,22.61,26.84,28.8
2024-03-07T02:45:05Z,116776,44,84,22.615000000000002,27.34,31.215
2024-03-07T02:47:05Z,116896,45,83,28.59,35.8,41.540000000000006
2024-03-07T02:49:05Z,117016,45,83,34.43,44.64,54.135000000000005
2024-03-07T02:51:05Z,117136,45,83,42.72,56.78,70.555
2024-03-07T02:53:05Z,117256,45,83,41.015,53.92,67.25
2024-03-07T02:55:05Z,117376,45,84,40.510000000000005,53.215,65.805
2024-03-07T02:57:05Z,117496,45,83,37.11,47.835,58.144999999999996
2024-03-07T02:59:05Z,117616,46,82,30.884999999999998,38.9,46.265
2024-03-07T03:01:05Z,117736,45,83,25.595,31.07,36.825
2024-03-07T03:03:05Z,117856,45,83,27.035,32.96,37.655
2024-03-07T03:05:05Z,117976,45,83,21.85,25.775,28.66
2024-03-07T03:07:05Z,118096,46,83,20.73,24.545,26.9
2024-03-07T03:09:05Z,118216,46,83,19.715,23.395,25.205
2024-03-07T03:11:05Z,118336,45,83,20.725,23.630000000000003,25.82
2024-03-07T03:13:05Z,118456,45,83,26.16,31.394999999999996,35.58
2024-03-07T03:15:05Z,118576,45,83,48.69,59.785,70.29
2024-03-07T03:17:05Z,118696,46,83,44.1,55.54,67.11
2024-03-07T03:19:05Z,118816,45,83,36.61,45.11,51.584999999999994
2024-03-07T03:21:05Z,118936,45,83,34.36,40.290000000000006,45.995000000000005
2024-03-07T03:23:06Z,119057,46,83,38.775,45.56,50.355000000000004
2024-03-07T03:25:05Z,119176,45,83,32.875,38.32,41.755
2024-03-07T03:27:05Z,119296,46,83,28.705,34.635000000000005,39.795
2024-03-07T03:29:05Z,119416,46,83,33.89,41.76,48.07
2024-03-07T03:31:05Z,119536,45,83,42.315,52.935,63.69
2024-03-07T03:33:06Z,119657,46,83,45.575,57.59,72.1
2024-03-07T03:35:06Z,119777,46,83,42.334999999999994,54.209999999999994,66.39500000000001
2024-03-07T03:37:06Z,119897,46,83,36.75,47.129999999999995,55.510000000000005
2024-03-07T03:39:05Z,120016,46,82,37.33,45.875,54.44
2024-03-07T03:41:05Z,120136,46,83,30.740000000000002,38.38,42.64
2024-03-07T03:43:05Z,120256,46,83,30.055,37.155,42.39
2024-03-07T03:45:05Z,120376,46,83,30.43,37.675,45.25
2024-03-07T03:47:05Z,120496,46,82,30.284999999999997,36.56,41.795
2024-03-07T03:49:05Z,120616,46,83,24.810000000000002,29.165,32.275
2024-03-07T03:51:05Z,120736,46,83,21.095,24.48,26.275
2024-03-07T03:53:05Z,120856,46,83,21.48,25.439999999999998,27.695
2024-03-07T03:55:05Z,120976,46,83,20.85,24.354999999999997,25.795
2024-03-07T03:57:05Z,121096,46,83,21.015,23.990000000000002,27.54
2024-03-07T03:59:05Z,121216,46,83,20.965,24.335,26.515
2024-03-07T04:01:05Z,121336,46,83,22.365000000000002,26.395,29.255000000000003
2024-03-07T04:03:06Z,121457,46,83,22.595,27.165,30.325000000000003
2024-03-07T04:05:05Z,121576,46,83,23.59,29.395,33.66
2024-03-07T04:07:05Z,121696,46,83,24.09,29.305,32.735
2024-03-07T04:09:05Z,121816,46,83,21.765,26.52,29.02
2024-03-07T04:11:05Z,121936,46,83,24.605,29.485,34.650000000000006
2024-03-07T04:13:06Z,122057,46,83,23.38,28.005,31.439999999999998
2024-03-07T04:15:05Z,122176,46,82,22.225,27.085,32.015
2024-03-07T04:17:05Z,122296,46,83,22.965,27.035,29.845
2024-03-07T04:19:05Z,122416,46,83,23.299999999999997,27.73,30.025
2024-03-07T04:21:06Z,122537,46,83,23.43,28.605,31.91
2024-03-07T04:23:07Z,122658,46,83,23.55,29.07,34.295
2024-03-07T04:25:06Z,122777,46,83,25.67,30.759999999999998,35.44
2024-03-07T04:27:06Z,122897,47,83,24.215,29.22,33.045
2024-03-07T04:29:06Z,123017,47,83,23.39,28.23,31.58
2024-03-07T04:31:06Z,123137,47,83,23.41,28.875,33.625
2024-03-07T04:33:06Z,123257,46,83,23.73,29.53,34.95
2024-03-07T04:35:06Z,123377,47,82,23.810000000000002,29.035,31.705
2024-03-07T04:37:06Z,123497,47,83,22.77,27.265,29.67
2024-03-07T04:39:06Z,123617,47,82,20.83,24.37,26.465
2024-03-07T04:41:06Z,123737,48,82,20.005,23.33,24.884999999999998
2024-03-07T04:43:07Z,123858,47,83,20.575,24.46,26.84
2024-03-07T04:45:06Z,123977,47,83,21.494999999999997,25.77,28.740000000000002
2024-03-07T04:47:06Z,124097,47,83,22.405,26.615000000000002,30.89
2024-03-07T04:49:06Z,124217,46,83,20.854999999999997,24.67,27.560000000000002
2024-03-07T04:51:06Z,124337,47,83,21.38,25.59,29.29
2024-03-07T04:53:06Z,124457,47,83,20.715,24.275,27.435000000000002
2024-03-07T04:55:06Z,124577,47,83,20.659999999999997,24.37,26.965
2024-03-07T04:57:06Z,124697,48,82,20.285,24.46,27.759999999999998
2024-03-07T04:59:07Z,124818,47,83,20.63,24.99,28.86
2024-03-07T05:01:06Z,124937,47,83,20.71,24.535,28.025
2024-03-07T05:03:06Z,125057,47,83,19.77,24.08,27.185
2024-03-07T05:05:06Z,125177,47,83,18.825,22.2,23.48
2024-03-07T05:07:06Z,125297,47,83,18.33,21.915,23.955
2024-03-07T05:09:06Z,125417,47,83,18.119999999999997,20.990000000000002,23.285
2024-03-07T05:11:06Z,125537,46,83,18.439999999999998,21.490000000000002,22.54
2024-03-07T05:13:06Z,125657,46,83,17.575000000000003,20.700000000000003,21.495
2024-03-07T05:15:06Z,125777,46,83,18.14,21.365000000000002,22.855
2024-03-07T05:17:06Z,125897,46,83,18.770000000000003,21.92,24.075
2024-03-07T05:19:06Z,126017,46,83,17.79,20.965,23.305
2024-03-07T05:21:07Z,126138,46,83,17.57,20.69,23
2024-03-07T05:23:07Z,126258,46,83,17.765,20.950000000000003,23.740000000000002
2024-03-07T05:25:07Z,126378,46,83,18.805,22.229999999999997,24.11
2024-03-07T05:27:07Z,126498,46,83,18.53,21.555,24.17
2024-03-07T05:29:07Z,126618,46,83,24.65,27.955,31.75
2024-03-07T05:31:07Z,126738,46,83,19.86,23.75,27.369999999999997
2024-03-07T05:33:07Z,126858,46,83,19.634999999999998,22.869999999999997,25.490000000000002
2024-03-07T05:35:07Z,126978,46,84,20.405,23.765,26.185000000000002
2024-03-07T05:37:07Z,127098,47,83,22.585,27.345,31.73
2024-03-07T05:39:07Z,127218,46,84,23.44,28.11,30.895
2024-03-07T05:41:08Z,127339,46,84,22.83,27.225,30.35
2024-03-07T05:43:07Z,127458,45,84,21.995,26.595,31.315
2024-03-07T05:45:07Z,127578,45,84,21.765,26.53,29.090000000000003
2024-03-07T05:47:07Z,127698,45,84,23.8,29.2,33.42
2024-03-07T05:49:07Z,127818,45,84,22.810000000000002,27.509999999999998,29.835
2024-03-07T05:51:07Z,127938,46,84,21.740000000000002,25.745,29.994999999999997
2024-03-07T05:53:07Z,128058,46,84,24.4,29.28,32.14
2024-03-07T05:55:07Z,128178,46,83,20.895,24.955,27.855
2024-03-07T05:57:07Z,128298,46,84,21.115000000000002,24.86,28.725
2024-03-07T05:59:07Z,128418,46,84,29.015,34.735,39.81
2024-03-07T06:01:08Z,128538,46,84,25.07,29.86,34.965
2024-03-07T06:03:07Z,128658,46,84,22.205,26.67,30.92
2024-03-07T06:05:07Z,128778,46,84,24.645,29.555,32.36
2024-03-07T06:07:07Z,128898,46,84,35.3,43.1,48.965
2024-03-07T06:09:07Z,129018,46,84,31.085,37.305,43.15
2024-03-07T06:11:07Z,129138,46,84,30.13,35.83,39.49
2024-03-07T06:13:07Z,129258,46,84,27.365000000000002,32.955,37.955
2024-03-07T06:15:07Z,129378,46,84,30.310000000000002,36.79,43.415
2024-03-07T06:17:07Z,129498,47,84,57.7,72.52,88.28
2024-03-07T06:19:07Z,129618,47,84,63.59,80.185,99.93
2024-03-07T06:21:08Z,129739,47,84,58.105000000000004,73.15,88.185
2024-03-07T06:23:08Z,129859,46,85,51.754999999999995,64.75,76.78
2024-03-07T06:25:08Z,129979,46,85,48.96,60.959999999999994,71.61500000000001
2024-03-07T06:27:08Z,130099,47,84,37.375,45.575,53.855000000000004
2024-03-07T06:29:08Z,130219,46,85,39.855000000000004,50.795,59.2
2024-03-07T06:31:08Z,130339,46,84,25.915,31.525000000000002,34.955
2024-03-07T06:33:08Z,130459,47,85,46.185,59.394999999999996,73.8
2024-03-07T06:35:08Z,130579,47,84,65.205,85.22999999999999,107.94999999999999
2024-03-07T06:37:08Z,130699,47,84,58.224999999999994,75.75999999999999,93.13
2024-03-07T06:39:08Z,130819,47,84,33.665000000000006,42,50.455
2024-03-07T06:41:08Z,130939,47,85,26.14,31.845,36.69
2024-03-07T06:43:08Z,131059,46,85,26.435000000000002,32.535,37.575
2024-03-07T06:45:08Z,131179,47,84,29.64,36.715,43.599999999999994
2024-03-07T06:47:08Z,131299,47,84,19.740000000000002,23.83,27.06
2024-03-07T06:49:08Z,131419,46,85,19.259999999999998,23.275,31.97
2024-03-07T06:51:08Z,131539,46,85,20.299999999999997,24.53,28.104999999999997
2024-03-07T06:53:08Z,131659,46,86,19.785,23.775,27.315
2024-03-07T06:55:08Z,131779,46,85,19.42,22.98,26.53
2024-03-07T06:57:08Z,131899,46,85,30.42,39.42,49.59
2024-03-07T06:59:08Z,132019,47,85,46.695,61.72,81.84
2024-03-07T07:01:08Z,132139,47,85,29.25,36.650000000000006,44.575
2024-03-07T07:03:08Z,132259,46,85,20.23,24.18,27.259999999999998
2024-03-07T07:05:08Z,132379,47,85,19.285,22.73,27.015
2024-03-07T07:07:08Z,132499,46,86,19.715,23.65,27.365000000000002
2024-03-07T07:09:08Z,132619,46,86,20.1,23.994999999999997,28.095
2024-03-07T07:11:08Z,132739,46,86,34.485,44.475,58.28
2024-03-07T07:13:08Z,132859,46,86,36.69,48.605000000000004,63.43
2024-03-07T07:15:08Z,132979,46,86,28.060000000000002,35.75,45.165
2024-03-07T07:17:08Z,133099,46,86,31.12,40.254999999999995,50.55500000000001
2024-03-07T07:19:08Z,133219,46,86,35.2,47.099999999999994,59.02
2024-03-07T07:21:09Z,133340,47,86,33.365,44.269999999999996,55.254999999999995
2024-03-07T07:23:09Z,133460,47,86,29.145,36.69,44.805
2024-03-07T07:25:09Z,133580,46,86,27.705,35.2,42.040000000000006
2024-03-07T07:27:09Z,133700,46,87,23.884999999999998,29.79,36.185
2024-03-07T07:29:09Z,133820,45,87,18.305,21.83,24.87
2024-03-07T07:31:09Z,133940,46,87,17.2,20.950000000000003,24.275
2024-03-07T07:33:09Z,134060,45,87,22.395000000000003,27.29,33.185
2024-03-07T07:35:09Z,134180,45,87,25.14,31.605,39.08
2024-03-07T07:37:09Z,134300,46,87,22.880000000000003,27.225,31.895000000000003
2024-03-07T07:39:09Z,134420,45,87,23.245,28.395,33.34
2024-03-07T07:41:09Z,134540,45,88,18.96,23.035,26.67
2024-03-07T07:43:09Z,134660,45,88,16.89,19.535,21.585
2024-03-07T07:45:09Z,134780,45,88,17.195,19.675,22.025
2024-03-07T07:47:09Z,134900,44,88,17.759999999999998,20.74,23.275
2024-03-07T07:49:09Z,135020,44,88,23.935,30.11,37.95
2024-03-07T07:51:09Z,135140,44,89,24.490000000000002,30.395,37.18
2024-03-07T07:53:09Z,135260,43,89,19.994999999999997,24.57,29.825
2024-03-07T07:55:09Z,135380,44,89,20.905,25.53,29.96
2024-03-07T07:57:09Z,135500,44,88,25.595,32.39,39.58
2024-03-07T07:59:10Z,135621,43,89,20.645,25.57,30.475
2024-03-07T08:01:09Z,135740,44,89,17.975,21.1,24.14
2024-03-07T08:03:09Z,135860,43,88,17.205,20.27,23.725
2024-03-07T08:05:09Z,135980,44,88,16.28,19.305,23.130000000000003
2024-03-07T08:07:09Z,136100,43,88,19.305,23.884999999999998,28.15
2024-03-07T08:09:09Z,136220,44,87,19.715,24.145,29.979999999999997
2024-03-07T08:11:10Z,136340,44,88,21.005,26.03,31.81
2024-03-07T08:13:09Z,136460,44,88,24.384999999999998,31.919999999999998,39.035
2024-03-07T08:15:09Z,136580,44,87,19.585,24.025,28.125
2024-03-07T08:17:09Z,136700,44,88,17.235,19.855,22.5
2024-03-07T08:19:09Z,136820,44,88,15.399999999999999,18.33,20.490000000000002
2024-03-07T08:21:10Z,136941,44,88,18.810000000000002,22.810000000000002,26.63
2024-03-07T08:23:10Z,137061,44,88,20.759999999999998,25.869999999999997,30.4
2024-03-07T08:25:10Z,137181,43,88,17.13,20.245,23.735
2024-03-07T08:27:10Z,137301,44,88,16.82,20.085,22.935
2024-03-07T08:29:10Z,137421,43,89,17.35,20.32,23.259999999999998
2024-03-07T08:31:10Z,137541,44,88,15.625,18.33,21.79
2024-03-07T08:33:10Z,137661,44,88,19.79,24.939999999999998,30.515
2024-03-07T08:35:10Z,137781,43,89,19.89,25.810000000000002,32.535
2024-03-07T08:37:10Z,137901,43,89,19.645000000000003,24.634999999999998,31.225
2024-03-07T08:39:10Z,138021,43,89,21.314999999999998,26.845,32.849999999999994
2024-03-07T08:41:10Z,138141,43,89,15.48,18.245,23.46
2024-03-07T08:43:10Z,138261,42,89,15.785,18.46,22.14
2024-03-07T08:45:10Z,138381,43,89,16.465,20.185000000000002,23.810000000000002
2024-03-07T08:47:10Z,138501,43,89,19.22,24.365000000000002,30.17
2024-03-07T08:49:10Z,138621,42,89,16.615,20.314999999999998,23.425
2024-03-07T08:51:10Z,138741,42,89,15.309999999999999,18.15,21.3
2024-03-07T08:53:10Z,138861,43,89,13.955,16.035,18.355
2024-03-07T08:55:10Z,138981,44,88,14.23,16.34,17.845
2024-03-07T08:57:10Z,139101,44,88,14.57,16.744999999999997,18.595
2024-03-07T08:59:10Z,139221,44,88,15.545,18.145,20.32
2024-03-07T09:01:10Z,139341,44,88,21.25,27.43,35.245000000000005
2024-03-07T09:03:10Z,139461,45,88,18.395,22.585,27.25
2024-03-07T09:05:10Z,139581,44,88,26.189999999999998,34.61,43.96
2024-03-07T09:07:10Z,139701,45,88,18.915,23.725,27.665
2024-03-07T09:09:10Z,139821,44,89,19.130000000000003,24.165,29.975
2024-03-07T09:11:10Z,139941,44,89,17.13,20.56,23.935
2024-03-07T09:13:10Z,140061,44,88,16.07,18.880000000000003,21.865
2024-03-07T09:15:10Z,140181,44,89,16.58,19.7,24.595
2024-03-07T09:17:10Z,140301,44,89,16.575,20.475,24.025
2024-03-07T09:19:10Z,140421,44,88,16.69,20.365000000000002,23.57
2024-03-07T09:21:11Z,140542,44,89,16.31,19.854999999999997,23.58
2024-03-07T09:23:11Z,140662,43,89,16.39,19.305,23.54
2024-03-07T09:25:11Z,140782,43,89,19.47,24.95,31.55
2024-03-07T09:27:11Z,140902,43,90,19.240000000000002,24.450000000000003,31.945
2024-03-07T09:29:11Z,141022,43,90,19.314999999999998,24.485,30.185000000000002
2024-03-07T09:31:11Z,141142,43,90,19.83,24.795,28.925
2024-03-07T09:33:11Z,141262,42,90,16.349999999999998,19.130000000000003,21.685000000000002
2024-03-07T09:35:11Z,141382,43,89,14.645,17.645,20.305
2024-03-07T09:37:11Z,141502,43,90,18.42,22.28,25.015
2024-03-07T09:39:11Z,141622,43,89,17.015,21.245,24.915
2024-03-07T09:41:11Z,141742,43,89,15.55,18.305,20.18
2024-03-07T09:43:11Z,141862,44,89,16.195,19.595,22.75
2024-03-07T09:45:11Z,141982,43,89,16.064999999999998,18.795,21.28
2024-03-07T09:47:11Z,142102,43,89,14.945,17.16,20.485
2024-03-07T09:49:11Z,142222,43,89,16.13,18.82,21.245
2024-03-07T09:51:11Z,142342,43,90,21.16,26.935000000000002,31.75
2024-03-07T09:53:11Z,142462,42,90,20.945,26.9,33.425
2024-03-07T09:55:11Z,142582,42,91,18.655,22.63,26.265
2024-03-07T09:57:11Z,142702,42,91,18.855,23.405,31.545
2024-03-07T09:59:11Z,142822,41,91,17.72,21.810000000000002,24.799999999999997
2024-03-07T10:01:11Z,142942,41,91,15.75,18.615000000000002,20.765
2024-03-07T10:03:11Z,143062,40,91,15.965,18.92,21.884999999999998
2024-03-07T10:05:11Z,143182,40,91,15.55,18.465,21.119999999999997
2024-03-07T10:07:11Z,143302,41,90,15,17.505000000000003,19.35
2024-03-07T10:09:11Z,143422,41,91,14.345,16.745,18.485
2024-03-07T10:11:11Z,143542,41,90,14.614999999999998,17.25,20.3
2024-03-07T10:13:11Z,143662,41,91,15.315000000000001,18.380000000000003,20.86
2024-03-07T10:15:11Z,143782,41,91,16.6,20.314999999999998,23.365000000000002
2024-03-07T10:17:11Z,143902,41,91,15.925,19.43,22.235
2024-03-07T10:19:11Z,144022,41,91,16.445,20.375,23.689999999999998
2024-03-07T10:21:11Z,144142,41,91,15.355,18.54,20.835
2024-03-07T10:23:12Z,144263,41,91,14.39,16.369999999999997,18.225
2024-03-07T10:25:11Z,144382,40,91,14.75,17.205,19.65
2024-03-07T10:27:11Z,144502,40,91,14.375,16.545,17.48
2024-03-07T10:29:12Z,144623,40,91,14.515,16.93,18.064999999999998
2024-03-07T10:31:12Z,144743,41,90,15.47,18.075,21.73
2024-03-07T10:33:11Z,144862,40,91,18.03,21.935,24.64
2024-03-07T10:35:12Z,144982,40,92,18.115000000000002,22.265,26.525
2024-03-07T10:37:11Z,145102,40,91,17.475,21.455,25.55
2024-03-07T10:39:11Z,145222,40,91,18.425,22.66,27.22
2024-03-07T10:41:11Z,145342,39,92,16.939999999999998,19.905,23.009999999999998
2024-03-07T10:43:11Z,145462,39,91,18.485,22.9,26.47
2024-03-07T10:45:11Z,145582,39,91,18.535,23.145,28.305
2024-03-07T10:47:11Z,145702,39,91,15.57,18.345,20.345
2024-03-07T10:49:11Z,145822,39,91,13.850000000000001,16.455000000000002,18.83
2024-03-07T10:51:11Z,145942,39,91,13.905000000000001,15.945,17.78
2024-03-07T10:53:11Z,146062,39,90,14.175,16.425,17.445
2024-03-07T10:55:11Z,146182,39,91,13.555,15.585,18.009999999999998
2024-03-07T10:57:11Z,146302,39,90,14.23,16.939999999999998,18.825000000000003
2024-03-07T10:59:11Z,146422,39,91,14.565,16.975,18.799999999999997
2024-03-07T11:01:11Z,146542,39,92,14.775,17.035,19.705
2024-03-07T11:03:11Z,146662,39,92,14.735,17.299999999999997,19.89
2024-03-07T11:05:11Z,146782,39,92,14.67,17.065,19.605
2024-03-07T11:07:11Z,146902,39,92,14.935,17.515,19.89
2024-03-07T11:09:11Z,147022,39,92,14.88,17.645,19.535
2024-03-07T11:11:11Z,147142,39,92,15.085,17.58,19.235
2024-03-07T11:13:11Z,147262,39,92,15.3,18.1,19.925
2024-03-07T11:15:11Z,147382,38,92,15.759999999999998,18.61,21.895
2024-03-07T11:17:11Z,147502,38,93,18.705,22.59,26.435
2024-03-07T11:19:12Z,147622,38,93,16.395,19.455,21.535
2024-03-07T11:21:13Z,147744,37,94,15.87,18.685000000000002,20.165
2024-03-07T11:23:12Z,147863,38,94,15.07,17.165,19.439999999999998
2024-03-07T11:25:12Z,147983,38,93,15.95,18.905,21.535
2024-03-07T11:27:12Z,148103,38,93,16.46,19.085,21.630000000000003
2024-03-07T11:29:12Z,148223,38,93,16.46,19.215,20.61
2024-03-07T11:31:12Z,148343,38,94,16.560000000000002,19.240000000000002,21.23
2024-03-07T11:33:12Z,148463,38,94,16.134999999999998,18.77,21.975
2024-03-07T11:35:12Z,148583,38,94,16.175,19.009999999999998,20.979999999999997
2024-03-07T11:37:12Z,148703,38,94,16.835,18.935000000000002,21.33
2024-03-07T11:39:12Z,148823,37,94,16.205,18.880000000000003,21.02
2024-03-07T11:41:12Z,148943,37,95,15.77,18.29,19.875
2024-03-07T11:43:12Z,149063,37,94,16.299999999999997,18.6,22.11
2024-03-07T11:45:13Z,149184,36,95,16.345,18.675,21.015
2024-03-07T11:47:12Z,149303,36,95,15.81,18.355,20.485
2024-03-07T11:49:12Z,149423,36,95,15.76,18.465,20.29
2024-03-07T11:51:12Z,149543,36,95,16.285,18.79,20.295
2024-03-07T11:53:12Z,149663,36,95,16.509999999999998,19,20.41
2024-03-07T11:55:12Z,149783,37,94,16.425,18.845,21.075000000000003
2024-03-07T11:57:12Z,149903,36,95,16.77,19.575,22.240000000000002
2024-03-07T11:59:12Z,150023,37,94,17.615000000000002,19.745,21.740000000000002
2024-03-07T12:01:12Z,150143,37,94,16.775,19.025,21.575000000000003
2024-03-07T12:03:12Z,150263,37,94,17.29,19.405,21.975
2024-03-07T12:05:12Z,150383,37,94,16.564999999999998,19.025,20.8
2024-03-07T12:07:12Z,150503,37,94,16.73,19.435000000000002,20.96
2024-03-07T12:09:13Z,150624,37,94,16.795,18.880000000000003,20.259999999999998
2024-03-07T12:11:12Z,150743,37,94,16.83,19.335,20.810000000000002
2024-03-07T12:13:12Z,150863,36,94,16.67,19.08,20.97
2024-03-07T12:15:12Z,150983,36,95,16.775,19.405,21.275
2024-03-07T12:17:12Z,151103,35,95,16.08,18.335,21.11
2024-03-07T12:19:12Z,151223,36,95,15.475,18.095,20.215
2024-03-07T12:21:13Z,151344,35,95,15.649999999999999,18.05,20.46
2024-03-07T12:23:13Z,151464,35,95,15.16,17.43,19.549999999999997
2024-03-07T12:25:13Z,151584,34,95,15.535,17.765,19.355
2024-03-07T12:27:13Z,151704,34,96,15.75,18.03,20.189999999999998
2024-03-07T12:29:13Z,151824,34,96,15.55,17.365000000000002,18.985
2024-03-07T12:31:13Z,151944,34,95,15.75,18.130000000000003,18.99
2024-03-07T12:33:13Z,152064,34,95,15.995000000000001,17.88,19.06
2024-03-07T12:35:13Z,152184,35,95,14.885,17.225,19.43
2024-03-07T12:37:13Z,152304,34,95,14.95,17.29,18.64
2024-03-07T12:39:13Z,152424,34,96,15.024999999999999,17.08,18.86
