File Start timestamp: 
2024-9-13,0:0:27
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,49.1,0.01,19,29,30,396,33.2,24.3,868.3,7.90,12.10,-25.7533087,28.2304356,68.31,99,2024-9-13,00:00:40
1526,32.3,0.07,19,29,30,392,33.2,24.3,868.3,7.90,12.08,-25.7533223,28.2304412,68.17,99,2024-9-13,00:00:57
1526,32.3,0.08,21,29,31,390,33.2,24.3,868.3,11.40,12.06,-25.7533460,28.2304731,68.17,99,2024-9-13,00:01:13
1526,32.3,0.02,21,29,31,388,33.2,24.3,868.3,10.70,12.08,-25.7533469,28.2304844,68.17,99,2024-9-13,00:01:30
1526,32.3,0.04,22,30,33,386,33.2,24.3,868.3,10.50,12.10,-25.7533164,28.2304863,68.17,99,2024-9-13,00:01:46
1526,38.1,0.10,21,29,32,385,33.2,24.3,868.3,10.80,12.04,-25.7533383,28.2305047,68.17,99,2024-9-13,00:02:03
1526,32.3,0.08,21,29,32,379,33.2,24.3,868.3,10.50,12.09,-25.7533541,28.2305417,68.17,99,2024-9-13,00:02:20
1526,32.3,0.06,21,29,32,377,33.1,24.3,868.3,8.90,12.07,-25.7534263,28.2305721,68.17,99,2024-9-13,00:02:37
1526,38.1,0.13,21,29,32,376,33.1,24.3,868.3,7.90,12.12,-25.7534743,28.2305892,68.17,99,2024-9-13,00:02:54
1526,21.2,0.08,21,29,32,375,33.2,24.3,868.3,9.50,12.10,-25.7534604,28.2305951,68.17,99,2024-9-13,00:03:10
1526,32.3,0.04,22,30,32,372,33.1,24.3,868.3,8.00,12.08,-25.7534875,28.2305896,68.31,99,2024-9-13,00:03:27
1526,38.1,0.12,22,30,32,371,33.1,24.3,868.3,8.10,12.08,-25.7534815,28.2305649,68.31,99,2024-9-13,00:03:44
1526,27.0,0.02,21,28,28,370,33.1,24.3,868.3,9.50,12.06,-25.7534972,28.2305661,68.31,99,2024-9-13,00:04:01
1526,32.3,0.10,20,27,27,367,33.1,24.3,868.3,9.90,12.10,-25.7534943,28.2305504,68.31,99,2024-9-13,00:04:18
1526,32.3,0.02,20,27,27,364,33.2,24.3,868.3,10.90,12.09,-25.7535018,28.2305462,68.31,99,2024-9-13,00:04:35
1526,38.1,0.06,20,26,26,363,33.1,24.3,868.3,9.00,12.06,-25.7534919,28.2305390,68.31,99,2024-9-13,00:04:52
1526,32.3,0.12,21,30,33,363,33.1,24.3,868.3,9.30,12.04,-25.7534824,28.2305256,68.31,99,2024-9-13,00:05:09
1526,32.3,0.04,20,29,31,365,33.2,24.3,868.3,9.60,12.05,-25.7534508,28.2305026,68.31,99,2024-9-13,00:05:26
1526,43.4,0.04,20,29,31,377,33.1,24.3,868.3,8.30,12.07,-25.7534199,28.2304964,68.31,99,2024-9-13,00:05:53
1526,26.5,0.08,20,29,31,375,33.1,24.3,868.3,8.40,12.11,-25.7534304,28.2304895,68.31,99,2024-9-13,00:06:10
1526,32.3,0.09,20,29,31,372,33.0,24.3,868.3,10.90,12.12,-25.7534571,28.2304810,68.31,99,2024-9-13,00:06:27
