File Start timestamp: 
2024-8-28,0:0:33
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,43.8,-0.28,10,20,21,374,21.1,23.6,865.2,16.70,12.09,-25.7532562,28.2304665,67.88,99,2024-8-28,00:00:36
1526,15.0,-0.22,10,21,21,376,21.2,23.6,865.2,13.00,12.06,-25.7532682,28.2304579,67.88,99,2024-8-28,00:00:52
1526,15.0,-0.17,9,20,20,377,21.2,23.6,865.2,13.30,12.11,-25.7532790,28.2304402,67.88,99,2024-8-28,00:01:09
1526,15.0,-0.14,10,22,24,373,21.3,23.6,865.2,12.40,12.10,-25.7532902,28.2304535,67.88,99,2024-8-28,00:01:26
1526,20.8,-0.17,10,22,24,372,21.2,23.6,865.2,14.40,12.09,-25.7532584,28.2304476,67.88,99,2024-8-28,00:01:43
1526,15.0,-0.18,8,20,22,372,21.3,23.6,865.2,17.40,12.07,-25.7532161,28.2303850,67.88,99,2024-8-28,00:01:59
1526,15.0,-0.12,8,20,22,370,21.3,23.6,865.2,15.20,12.11,-25.7532582,28.2303625,67.88,99,2024-8-28,00:02:16
1526,15.0,-0.16,8,20,21,370,21.3,23.6,865.2,15.50,12.08,-25.7532694,28.2304096,68.02,99,2024-8-28,00:02:33
1526,15.0,-0.08,9,20,21,369,21.3,23.6,865.2,15.50,12.03,-25.7532634,28.2304205,68.02,99,2024-8-28,00:02:50
1526,15.0,-0.19,9,18,22,368,21.3,23.6,865.2,14.90,12.07,-25.7532811,28.2304230,68.02,99,2024-8-28,00:03:07
1526,15.0,-0.14,8,17,21,364,21.3,23.6,865.2,15.10,12.10,-25.7532333,28.2305002,68.02,99,2024-8-28,00:03:23
1526,20.8,-0.12,8,17,21,362,21.3,23.6,865.2,17.20,12.12,-25.7532492,28.2305602,68.02,99,2024-8-28,00:03:40
1526,15.0,-0.22,8,17,21,359,21.3,23.6,865.2,15.10,12.08,-25.7532080,28.2306181,68.02,99,2024-8-28,00:03:57
1526,15.0,-0.16,11,21,24,362,21.3,23.6,865.2,15.40,11.99,-25.7531758,28.2306490,68.02,99,2024-8-28,00:04:14
1526,26.1,-0.22,10,18,20,370,21.3,23.6,865.2,15.00,12.10,-25.7532705,28.2306541,68.02,99,2024-8-28,00:04:38
1526,26.1,-0.16,10,18,20,369,21.3,23.6,865.2,13.00,12.10,-25.7533175,28.2305666,68.02,99,2024-8-28,00:04:56
1526,15.0,-0.19,11,19,21,371,21.3,23.6,865.2,13.00,12.01,-25.7533798,28.2305361,68.02,99,2024-8-28,00:05:13
1526,15.0,-0.09,11,19,22,372,21.3,23.6,865.2,14.30,12.12,-25.7533698,28.2305546,68.02,99,2024-8-28,00:05:30
1526,15.0,-0.19,9,19,21,368,21.3,23.6,865.2,14.70,12.11,-25.7534222,28.2305560,68.02,99,2024-8-28,00:05:47
1526,15.0,-0.15,11,19,21,370,21.3,23.6,865.2,14.20,12.10,-25.7534324,28.2304935,68.02,99,2024-8-28,00:06:04
1526,15.0,-0.18,11,19,21,368,21.3,23.6,865.2,14.10,12.14,-25.7533792,28.2304995,67.88,99,2024-8-28,00:06:21
1526,15.0,-0.16,10,18,20,366,21.3,23.6,865.2,16.40,12.10,-25.7533339,28.2304859,68.02,99,2024-8-28,00:06:38
1526,15.0,0.01,10,18,21,363,21.3,23.6,865.2,17.40,12.07,-25.7532067,28.2304541,68.02,99,2024-8-28,00:06:55
