File Start timestamp: 
2024-9-15,0:0:30
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,8.3,-0.19,23,32,35,350,24.6,27.3,864.5,34.00,12.07,-25.7534797,28.2305214,70.12,99,2024-9-15,00:00:33
1526,-21.6,-0.21,23,32,35,350,24.6,27.3,864.5,33.40,12.05,-25.7534735,28.2305232,70.12,00,2024-9-15,00:00:49
1526,-15.9,-0.22,22,32,34,350,24.7,27.3,864.5,33.90,12.06,-25.7534639,28.2305319,70.12,99,2024-9-15,00:01:06
1526,-21.6,-0.17,22,32,34,349,24.7,27.3,864.5,35.50,12.05,-25.7534605,28.2305262,70.12,99,2024-9-15,00:01:23
1526,-6.7,-0.20,22,32,34,368,24.7,27.3,864.5,34.40,12.05,-25.7534420,28.2305481,69.95,99,2024-9-15,00:01:50
1526,-11.3,-0.25,22,32,35,369,24.6,27.3,864.5,35.00,11.97,-25.7534128,28.2305447,69.95,99,2024-9-15,00:02:07
1526,-21.6,-0.13,22,32,35,365,24.6,27.3,864.5,33.60,12.11,-25.7533938,28.2305471,69.95,99,2024-9-15,00:02:23
1526,-17.0,-0.23,22,32,35,364,24.6,27.3,864.5,35.30,12.03,-25.7533859,28.2305404,69.95,99,2024-9-15,00:02:40
1526,-15.9,-0.31,23,33,36,362,24.6,27.3,864.5,32.50,12.08,-25.7533692,28.2305622,69.95,99,2024-9-15,00:02:57
1526,-15.9,-0.26,22,32,35,360,24.6,27.3,864.5,33.30,12.13,-25.7533874,28.2305548,69.95,99,2024-9-15,00:03:14
1526,-21.6,-0.19,22,32,36,360,24.7,27.3,864.5,33.90,12.08,-25.7534060,28.2305229,69.95,99,2024-9-15,00:03:31
1526,-15.9,-0.23,22,32,36,358,24.6,27.3,864.5,34.30,12.13,-25.7534094,28.2305295,69.95,99,2024-9-15,00:03:47
1526,-15.9,-0.26,22,32,36,358,24.6,27.4,864.5,32.80,12.03,-25.7534346,28.2305598,69.95,99,2024-9-15,00:04:04
1526,-15.9,-0.25,22,32,36,354,24.6,27.3,864.5,33.20,12.06,-25.7534304,28.2305657,69.95,99,2024-9-15,00:04:21
1526,-21.6,-0.17,21,31,35,350,24.6,27.3,864.6,34.10,12.09,-25.7534435,28.2305425,69.95,99,2024-9-15,00:04:38
1526,-15.9,-0.19,23,33,35,350,24.6,27.3,864.6,32.70,12.09,-25.7534498,28.2305184,69.95,99,2024-9-15,00:04:55
1526,-15.9,-0.21,23,33,35,349,24.6,27.3,864.6,33.70,12.07,-25.7534372,28.2305218,69.95,99,2024-9-15,00:05:11
1526,-21.6,-0.11,23,33,36,348,24.6,27.3,864.6,32.90,12.11,-25.7534301,28.2305467,69.95,99,2024-9-15,00:05:28
1526,-11.3,-0.19,22,33,36,348,24.6,27.3,864.6,32.50,12.06,-25.7534105,28.2305340,69.79,99,2024-9-15,00:05:45
1526,-15.9,-0.23,22,33,36,348,24.6,27.4,864.6,32.00,12.11,-25.7534039,28.2305181,69.95,99,2024-9-15,00:06:02
