File Start timestamp: 
2024-9-6,0:0:25
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,49.1,-0.07,8,15,16,384,22.4,23.7,868.6,4.50,12.05,-25.7534195,28.2304344,68.02,99,2024-9-6,00:00:36
1526,32.3,-0.03,7,15,16,381,22.4,23.8,868.6,4.60,12.15,-25.7534138,28.2304263,68.02,99,2024-9-6,00:00:53
1526,26.5,-0.04,5,17,19,381,22.4,23.8,868.6,5.20,12.11,-25.7534781,28.2304582,68.02,99,2024-9-6,00:01:09
1526,32.3,0.01,6,18,20,374,22.4,23.8,868.6,5.10,12.08,-25.7533923,28.2303940,68.02,99,2024-9-6,00:01:26
1526,26.5,0.08,6,18,20,371,22.4,23.7,868.6,4.30,12.10,-25.7532659,28.2303600,68.02,99,2024-9-6,00:01:43
1526,26.5,-0.00,6,18,20,367,22.4,23.8,868.6,5.70,12.10,-25.7532501,28.2305084,68.02,99,2024-9-6,00:01:59
1526,32.3,-0.03,5,17,19,367,22.4,23.7,868.6,3.50,12.08,-25.7532941,28.2305331,68.02,99,2024-9-6,00:02:16
1526,26.5,0.10,5,17,19,366,22.3,23.8,868.6,3.90,12.11,-25.7532467,28.2305942,68.02,99,2024-9-6,00:02:33
1526,26.5,-0.01,6,15,18,360,22.4,23.7,868.5,4.90,12.06,-25.7532557,28.2305532,68.02,99,2024-9-6,00:02:50
1526,32.3,-0.06,6,15,18,360,22.4,23.7,868.5,5.20,12.08,-25.7532671,28.2305594,68.02,99,2024-9-6,00:03:07
1526,32.3,0.06,7,14,16,360,22.4,23.8,868.5,4.40,12.12,-25.7533214,28.2305199,68.02,99,2024-9-6,00:03:23
1526,26.5,0.02,7,14,16,360,22.4,23.8,868.5,3.10,12.07,-25.7533963,28.2305007,68.02,99,2024-9-6,00:03:40
1526,26.5,-0.05,6,13,15,361,22.4,23.8,868.6,3.10,12.07,-25.7534266,28.2305600,68.02,99,2024-9-6,00:03:57
1526,32.3,-0.04,6,11,12,360,22.4,23.8,868.5,4.50,12.09,-25.7534146,28.2305785,68.02,99,2024-9-6,00:04:14
1526,26.5,-0.04,6,11,12,360,22.3,23.8,868.5,4.30,12.07,-25.7533781,28.2305612,68.02,99,2024-9-6,00:04:31
1526,26.5,0.01,6,11,12,360,22.4,23.8,868.5,5.00,12.11,-25.7533648,28.2305452,68.02,99,2024-9-6,00:04:47
1526,32.3,-0.09,6,11,12,360,22.4,23.7,868.5,5.10,12.08,-25.7533421,28.2305293,68.02,99,2024-9-6,00:05:04
1526,26.5,-0.07,6,11,13,363,22.4,23.8,868.5,3.40,12.08,-25.7533525,28.2305530,68.02,99,2024-9-6,00:05:21
1526,43.4,-0.07,7,12,14,397,22.4,23.7,868.5,3.80,12.09,-25.7533395,28.2305237,68.02,99,2024-9-6,00:05:47
1526,32.3,0.01,8,14,15,395,22.4,23.8,868.5,4.00,12.15,-25.7529218,28.2307752,68.02,99,2024-9-6,00:06:03
1526,32.3,-0.03,8,15,15,394,22.4,23.7,868.5,4.60,12.09,-25.7531011,28.2307930,68.02,99,2024-9-6,00:06:20
1526,26.5,-0.03,6,14,17,391,22.4,23.8,868.5,4.30,12.08,-25.7531454,28.2308722,68.02,99,2024-9-6,00:06:37
1526,32.3,0.04,6,14,17,390,22.4,23.8,868.5,3.50,12.06,-25.7531306,28.2309110,68.02,99,2024-9-6,00:06:53
1526,32.3,-0.06,7,14,17,384,22.4,23.8,868.5,5.40,12.08,-25.7531337,28.2309378,68.02,99,2024-9-6,00:07:10
1526,26.5,-0.03,7,14,17,383,22.4,23.8,868.5,4.40,12.09,-25.7531669,28.2308894,68.02,99,2024-9-6,00:07:27
1526,26.5,-0.03,5,13,16,380,22.4,23.8,868.5,4.00,12.08,-25.7532383,28.2307405,68.02,99,2024-9-6,00:07:44
1526,32.3,-0.08,5,13,16,380,22.4,23.7,868.5,4.90,12.08,-25.7532228,28.2306875,68.02,99,2024-9-6,00:08:01
1526,26.5,-0.04,5,13,16,379,22.4,23.8,868.5,5.40,12.07,-25.7532420,28.2306722,68.02,99,2024-9-6,00:08:17
1526,20.8,-0.07,7,14,17,377,22.4,23.7,868.5,4.80,12.11,-25.7532828,28.2305978,68.02,99,2024-9-6,00:08:34
1526,32.3,-0.00,7,13,17,375,22.4,23.7,868.5,4.80,12.06,-25.7533700,28.2305994,67.88,99,2024-9-6,00:08:51
1526,32.3,-0.03,8,14,19,372,22.4,23.8,868.5,3.90,12.05,-25.7533890,28.2306187,68.02,99,2024-9-6,00:09:08
1526,32.3,-0.01,7,14,19,368,22.4,23.8,868.5,4.90,12.10,-25.7534097,28.2306082,68.02,99,2024-9-6,00:09:25
1526,26.5,0.01,6,14,18,366,22.4,23.7,868.5,5.30,12.12,-25.7533455,28.2306081,67.88,99,2024-9-6,00:09:41
1526,32.3,-0.01,6,14,18,364,22.4,23.8,868.5,5.00,12.06,-25.7534948,28.2305974,67.88,99,2024-9-6,00:09:58
1526,26.5,-0.02,7,14,18,360,22.4,23.7,868.5,5.20,12.07,-25.7533669,28.2305837,68.02,99,2024-9-6,00:10:15
1526,26.5,0.01,6,13,17,357,22.4,23.7,868.5,3.40,12.10,-25.7533846,28.2305543,67.88,99,2024-9-6,00:10:32
1526,43.4,-0.10,6,13,17,390,22.4,23.8,868.5,4.50,12.09,-25.7533594,28.2305290,67.88,99,2024-9-6,00:10:57
1526,26.5,-0.04,6,13,17,389,22.4,23.7,868.5,6.00,12.09,-25.7533180,28.2305303,67.88,99,2024-9-6,00:11:14
1526,26.5,-0.03,5,11,14,386,22.4,23.7,868.5,4.80,12.15,-25.7532320,28.2305423,67.88,99,2024-9-6,00:11:31
1526,26.5,-0.05,7,12,17,384,22.4,23.7,868.5,4.80,12.07,-25.7532551,28.2305263,67.88,99,2024-9-6,00:11:47
1526,26.5,-0.01,7,12,17,381,22.3,23.7,868.5,5.90,12.09,-25.7532168,28.2305337,67.88,99,2024-9-6,00:12:04
1526,26.5,0.01,7,12,17,382,22.4,23.8,868.5,3.40,12.07,-25.7532110,28.2305478,67.88,99,2024-9-6,00:12:21
1526,26.5,0.02,7,12,16,382,22.4,23.7,868.5,3.90,12.11,-25.7532675,28.2305086,67.88,99,2024-9-6,00:12:38
1526,26.5,-0.02,6,11,15,378,22.4,23.7,868.5,5.10,12.11,-25.7533346,28.2304881,67.88,99,2024-9-6,00:12:55
1526,21.2,-0.12,6,11,13,376,22.4,23.7,868.5,5.10,12.06,-25.7533128,28.2304728,67.88,99,2024-9-6,00:13:12
1526,26.5,-0.04,6,11,13,371,22.4,23.7,868.5,2.60,12.06,-25.7533084,28.2304564,67.88,99,2024-9-6,00:13:29
1526,26.5,-0.04,6,11,13,370,22.4,23.7,868.5,2.60,12.15,-25.7533348,28.2304685,67.88,99,2024-9-6,00:13:46
