File Start timestamp: 
2024-10-10,0:0:17
DeviceId,NO2(PPB),CO(PPM),PM1(UGM3),PM2.5(UGM3),PM10(UGM3),CO2(PPM),RELHUM(%),TEMP(C),PRESS(HPA),OZONE(PPB),Voltage(),LAT(LAT),LON(LON),Battery(%),Cell-Strength(),Date,Time
1526,27.5,-0.34,9,17,18,393,38.1,25.3,870.8,18.80,12.09,-25.7534755,28.2305268,68.64,99,2024-10-10,00:00:20
1526,3.9,-0.31,9,17,18,392,38.1,25.3,870.8,17.90,12.10,-25.7534491,28.2304854,68.64,99,2024-10-10,00:00:36
1526,3.9,-0.31,9,17,18,389,38.1,25.4,870.8,17.10,12.09,-25.7534781,28.2304992,68.64,99,2024-10-10,00:00:52
1526,26.1,-0.29,9,17,17,424,38.1,25.3,870.8,20.00,12.09,-25.7533063,28.2304527,68.64,99,2024-10-10,00:01:25
1526,20.8,-0.32,9,17,17,409,38.1,25.3,870.8,20.00,12.05,-25.7533771,28.2304617,68.64,99,2024-10-10,00:01:42
1526,9.7,-0.36,10,18,18,406,38.1,25.4,870.8,18.20,12.10,-25.7534447,28.2304280,68.64,99,2024-10-10,00:01:59
1526,-1.8,-0.26,10,18,18,403,38.1,25.4,870.8,18.00,12.12,-25.7532971,28.2305011,68.64,99,2024-10-10,00:02:16
1526,9.7,-0.28,9,18,18,402,38.1,25.3,870.8,20.20,12.06,-25.7532121,28.2305207,68.64,99,2024-10-10,00:02:33
1526,9.7,-0.26,9,18,18,402,38.1,25.4,870.8,19.30,12.11,-25.7531998,28.2305533,68.64,99,2024-10-10,00:02:50
1526,3.9,-0.32,9,18,18,399,38.1,25.3,870.8,18.50,12.10,-25.7532044,28.2305024,68.64,99,2024-10-10,00:03:07
1526,3.9,-0.33,9,18,18,399,38.1,25.4,870.8,19.60,12.09,-25.7532031,28.2305143,68.64,99,2024-10-10,00:03:24
1526,9.7,-0.27,9,18,18,399,38.1,25.4,870.8,19.20,12.05,-25.7531847,28.2305068,68.64,99,2024-10-10,00:03:40
1526,3.9,-0.26,9,17,20,397,38.1,25.3,870.8,19.70,12.07,-25.7533120,28.2304972,68.64,99,2024-10-10,00:03:57
1526,15.0,-0.28,9,17,20,395,38.1,25.3,870.8,20.20,12.09,-25.7532844,28.2304778,68.64,99,2024-10-10,00:04:14
1526,15.0,-0.32,9,17,19,395,38.1,25.4,870.8,19.60,12.06,-25.7532954,28.2304907,68.64,99,2024-10-10,00:04:31
1526,9.7,-0.30,10,18,20,392,38.1,25.4,870.8,19.10,12.09,-25.7533812,28.2304662,68.64,99,2024-10-10,00:04:48
1526,3.9,-0.28,10,18,20,391,38.1,25.4,870.8,19.50,12.05,-25.7533127,28.2304699,68.64,99,2024-10-10,00:05:04
1526,15.0,-0.34,10,18,19,387,38.1,25.3,870.8,19.30,12.06,-25.7532263,28.2304232,68.64,99,2024-10-10,00:05:21
1526,9.7,-0.36,10,18,18,389,38.1,25.3,870.8,21.30,12.07,-25.7531808,28.2303679,68.64,99,2024-10-10,00:05:38
1526,9.7,-0.28,10,18,18,390,38.1,25.4,870.8,18.50,12.05,-25.7531803,28.2304300,68.64,99,2024-10-10,00:05:55
1526,31.8,-0.21,10,18,18,482,38.1,25.4,870.8,21.60,12.09,-25.7532672,28.2304010,68.64,99,2024-10-10,00:06:28
1526,9.7,-0.26,9,18,18,403,38.1,25.4,870.8,21.10,12.09,-25.7533862,28.2304302,68.64,99,2024-10-10,00:06:45
1526,3.9,-0.27,9,18,18,397,38.1,25.4,870.8,19.60,12.09,-25.7533182,28.2304787,68.64,99,2024-10-10,00:07:02
1526,3.9,-0.31,9,19,20,394,38.1,25.4,870.8,21.30,12.10,-25.7533484,28.2305006,68.64,99,2024-10-10,00:07:19
1526,9.7,-0.33,9,19,20,390,38.1,25.4,870.8,20.60,12.07,-25.7532299,28.2304928,68.64,99,2024-10-10,00:07:36
1526,3.9,-0.34,9,19,20,388,38.1,25.4,870.8,19.80,12.11,-25.7532881,28.2304514,68.64,99,2024-10-10,00:07:52
